Country,ISO3,Year,Dependency_Ratio,Health_Expenditure,Education_perGDP,RD_Expenditure,Contribution_revenue,GDP_percapita,income_level
Cyprus,CYP,2011,39.2263750889524,6.43139076,6.53854,0.452630013227463,26.5638665751692,32485.796875,High income
Cyprus,CYP,2012,39.2271879595769,6.53638792,,0.437649995088577,27.0204247811631,28991.935546875,High income
Cyprus,CYP,2013,39.3425836453323,6.92774534,6.48378,0.484849989414215,26.8336136370115,27797.45703125,High income
Cyprus,CYP,2014,39.5330557690566,6.93137264,6.4485,0.512049973011017,25.5609890488326,27244.3515625,High income
Cyprus,CYP,2015,39.821643139521,6.79382181,6.34636,0.47529000043869,26.0328926508499,23487.228515625,High income
Cyprus,CYP,2016,40.2003427063831,6.65254688,6.1638,0.519699990749359,26.1689136581568,24715.154296875,High income
Cyprus,CYP,2017,40.6130010482004,6.62192535,5.77719,0.542590022087097,26.3100698788177,26696.990234375,High income
Cyprus,CYP,2018,41.0263211340384,6.82599831,,0.614049971103668,26.0429820868996,29599.986328125,High income
Cyprus,CYP,2019,41.4645489568307,7.06576538,,0.709450006484985,29.9736864808903,29703.052734375,High income
Cyprus,CYP,2020,41.9656883212308,8.76033878,,0.83653998374939,32.8033347189506,28649.015625,High income
Cyprus,CYP,2021,,9.47552109,,,,33734.29296875,High income
Cyprus,CYP,2022,,8.87060547,,,,33938.9453125,High income
Cyprus,CYP,2023,,,,,,36551.41796875,High income
Czechia,CZE,2000,43.3124778062693,5.70103025,3.65089,1.10996997356415,46.617915904936,6062.92152842793,High income
Czechia,CZE,2001,42.5829572656062,5.86295414,3.74855,1.09870994091034,45.0426000653307,6669.07494847497,High income
Czechia,CZE,2002,41.8905086615567,6.17736149,3.97256,1.09818994998932,46.8991631399752,8101.26018588111,High income
Czechia,CZE,2003,41.232284481833,6.52412462,4.13643,1.14209997653961,42.4270434039263,9852.45677945801,High income
Czechia,CZE,2004,40.7022236719591,6.35071039,4.01424,1.13935005664825,44.8048143742442,11782.5546676117,High income
Czechia,CZE,2005,40.3846714345027,6.34086704,3.89038,1.16100001335144,46.3982251482251,13442.4916284309,High income
Czechia,CZE,2006,40.2500196562795,6.16380167,4.2171,1.22541999816895,46.94346098476,15259.0788162004,High income
Czechia,CZE,2007,40.3686281575802,5.98578405,3.86663,1.29571998119354,46.4184029217222,18452.6532812196,High income
Czechia,CZE,2008,40.8263492689023,6.33024931,3.74455,1.23357999324799,47.3081763787187,22774.7045076205,High income
Czechia,CZE,2009,41.5983684904551,7.24880648,4.17128,1.28656005859375,45.6930004722014,19817.4215836554,High income
Czechia,CZE,2010,42.5753401685329,7.55343866,4.06446,1.32669997215271,45.9789742169066,20160.4355077059,High income
Czechia,CZE,2011,43.8657197049133,7.5335784,4.27214,1.54477000236511,44.8784414918899,22049.1080788682,High income
Czechia,CZE,2012,45.474711089563,7.59409809,4.25086,1.76967000961304,44.8785762930035,20014.0354015165,High income
Czechia,CZE,2013,47.0766511876963,7.49541759,4.09089,1.87924003601074,44.6610391189486,20260.4954999375,High income
Czechia,CZE,2014,48.5926586211395,7.59510136,3.99462,1.95833003520966,45.3492082975328,20038.4163180257,High income
Czechia,CZE,2015,50.0836370757165,7.3351512,5.78885,1.91689002513885,43.9095597606048,17931.5987670768,High income
Czechia,CZE,2016,51.6066775434751,7.3930459,5.58738,1.67002999782562,45.1912064097516,18753.9686718096,High income
Czechia,CZE,2017,53.1389365450804,7.33911419,3.85402,1.76855003833771,45.8454910467466,20913.197632212,High income
Czechia,CZE,2018,54.5796531953634,7.46030998,,1.89906001091003,46.8767517723152,23705.9329811299,High income
Czechia,CZE,2019,55.9088220310965,7.61342955,,1.92734003067017,47.216847607623,24062.7190013343,High income
Czechia,CZE,2020,56.9779595499788,9.15721989,,1.98599004745483,48.4493344603199,23472.8915454417,High income
Czechia,CZE,2021,,9.45247459,,,,27696.4619527544,High income
Czechia,CZE,2022,,8.79904652,,,,28282.2236715857,High income
Czechia,CZE,2023,,,,,,31591.1770732969,High income
Germany,DEU,2000,47.3064908238215,9.88843536,,2.40982007980347,57.0920673355896,23925.8559901991,High income
Germany,DEU,2001,47.7886305160811,9.92069149,,2.40437006950378,57.8398064721459,23878.3641471651,High income
Germany,DEU,2002,48.208752521652,10.18365669,,2.4362199306488,58.287064732421,25486.5942008748,High income
Germany,DEU,2003,48.658252887585,10.40202236,,2.47461009025574,57.5288101270407,30711.1022511331,High income
Germany,DEU,2004,49.2978926675002,10.14603233,,2.43518996238708,59.0213621840067,34566.7359143735,High income
Germany,DEU,2005,50.0417234262092,10.31153965,,2.44193005561829,58.5229170932526,35084.4363546269,High income
Germany,DEU,2006,50.8443822110813,10.17995167,4.29396,2.47232007980347,57.1958199409618,36980.3349948954,High income
Germany,DEU,2007,51.4612503536768,10.05132961,4.3668,2.4604799747467,55.0778681743959,42350.9217211489,High income
Germany,DEU,2008,51.8149987679722,10.25128746,4.43595,2.61512994766235,54.6729764546412,46386.3295924799,High income
Germany,DEU,2009,52.1578637771433,11.23791218,4.90951,2.74266004562378,55.2768289261663,42487.2137101496,High income
Germany,DEU,2010,52.117530215009,11.09592915,4.94368,2.73024010658264,55.5444185808917,42409.9356994694,High income
Germany,DEU,2011,51.7462351755806,10.77844906,4.82487,2.80555009841919,54.3104154023882,47646.582043143,High income
Germany,DEU,2012,51.5805062735217,10.85345554,4.95658,2.88165998458862,54.4081901727543,44735.5882319701,High income
Germany,DEU,2013,51.6197490623175,10.99905777,4.96111,2.8359899520874,54.4392812121512,47220.0102098851,High income
Germany,DEU,2014,51.8321732192251,11.02588272,4.93962,2.87784004211426,54.3522872870074,48971.0824722599,High income
Germany,DEU,2015,52.1224069865761,11.19027996,4.83498,2.9337899684906,54.6848550198451,41911.0109851054,High income
Germany,DEU,2016,52.5820458594372,11.24166584,4.84022,2.94039011001587,55.3206941152788,42961.0356905775,High income
Germany,DEU,2017,53.258253101446,11.32552433,4.90512,3.04710006713867,55.4846271329933,45526.5999576533,High income
Germany,DEU,2018,53.8754552465607,11.47314644,,3.11011004447937,55.4233122332772,48874.8595028454,High income
Germany,DEU,2019,54.5379868593646,11.71595001,,3.16701006889343,55.6559139784946,47623.8656074829,High income
Germany,DEU,2020,55.295066596629,12.6902256,,3.13136005401611,58.0927392885477,47379.765194548,High income
Germany,DEU,2021,,12.90171242,,,,52265.6541620571,High income
Germany,DEU,2022,,12.60513115,,,,49686.1154582583,High income
Germany,DEU,2023,,,,,,54343.2265084958,High income
Ecuador,ECU,2000,66.9348710719178,3.4825685,1.15093,,,1382.23421759909,Upper middle income
Ecuador,ECU,2001,66.2009487458404,3.97254419,,0.0544800013303757,,1791.30359685037,Upper middle income
Ecuador,ECU,2002,65.4745237834949,4.72293711,,0.0584000013768673,,2059.1585535974,Upper middle income
Ecuador,ECU,2003,64.7316316792424,5.70121288,,0.0600700005888939,,2315.62215223014,Upper middle income
Ecuador,ECU,2004,63.9446288913912,5.790411,,,,2586.20914663347,Upper middle income
Ecuador,ECU,2005,63.1110273929274,5.76793766,,,,2909.02606014388,Upper middle income
Ecuador,ECU,2006,62.2389599111299,5.84506655,,0.131760001182556,,3243.67010359339,Upper middle income
Ecuador,ECU,2007,61.3572216524124,5.55722475,,0.135010004043579,,3478.92488770671,Upper middle income
Ecuador,ECU,2008,60.5461378972526,5.52174902,,0.230110004544258,,4194.75750661981,Upper middle income
Ecuador,ECU,2009,59.8443555770608,6.03388453,4.34242,0.410549998283386,,4053.36331139298,Upper middle income
Ecuador,ECU,2010,59.1736758555771,6.34925699,4.50743,0.411269992589951,,4520.30959039763,Upper middle income
Ecuador,ECU,2011,58.4860330435279,6.60509682,4.72689,0.341149985790253,,5153.6916424375,Upper middle income
Ecuador,ECU,2012,57.7889537361529,6.87859821,4.64307,0.333079993724823,,5634.08393191094,Upper middle income
Ecuador,ECU,2013,57.0580201827907,6.77866411,5.00464,0.374229997396469,13.8012082416609,6109.29031510341,Upper middle income
Ecuador,ECU,2014,56.2912618898864,6.76601839,5.26099,0.438389986753464,15.6660930524356,6405.79979300441,Upper middle income
Ecuador,ECU,2015,55.4920102822515,7.76786041,4.9987,,17.1128690922339,5976.1596805651,Upper middle income
Ecuador,ECU,2016,54.6259320805851,7.58817482,,,16.3620460164259,5917.63771271481,Upper middle income
Ecuador,ECU,2017,53.74041651825,7.52484131,,,19.4910027248955,6233.32244797718,Upper middle income
Ecuador,ECU,2018,52.8957612402445,7.83214045,,,17.6170837585379,6303.91892523596,Upper middle income
Ecuador,ECU,2019,52.1307937287794,7.80768251,,,17.871770299172,6205.05759479761,Upper middle income
Ecuador,ECU,2020,51.4133224072679,8.6576252,,,19.5337620874733,5463.64509649315,Upper middle income
Ecuador,ECU,2021,,8.20646191,,,,6075.8026572556,Upper middle income
Ecuador,ECU,2022,,7.53457022,,,,6540.99824522101,Upper middle income
Ecuador,ECU,2023,,,,,,6609.80408154957,Upper middle income
"Egypt, Arab Rep.",EGY,2000,69.3934549848784,4.92244291,,0.192469999194145,,1366.09274372613,Lower middle income
"Egypt, Arab Rep.",EGY,2001,67.9402422543577,5.40030336,,,,1295.1374184163,Lower middle income
"Egypt, Arab Rep.",EGY,2002,66.5601461970724,5.5107379,,,,1116.82884626213,Lower middle income
"Egypt, Arab Rep.",EGY,2003,65.2038092373218,5.2242527,4.94563,,,1031.27556291284,Lower middle income
"Egypt, Arab Rep.",EGY,2004,63.9117037732315,4.85732365,4.67072,0.269939988851547,,991.255689145253,Lower middle income
"Egypt, Arab Rep.",EGY,2005,62.7803568410348,4.92229176,4.79443,0.241410002112389,,1104.80340733395,Lower middle income
"Egypt, Arab Rep.",EGY,2006,61.8838704393503,4.84190083,4.00178,0.259030014276505,,1298.97900203124,Lower middle income
"Egypt, Arab Rep.",EGY,2007,61.265715476536,4.44493246,3.68461,0.255100011825562,,1547.74170735909,Lower middle income
"Egypt, Arab Rep.",EGY,2008,60.9075568307342,4.46634817,3.76083,0.270240008831024,,1896.21594269779,Lower middle income
"Egypt, Arab Rep.",EGY,2009,60.7595365780542,4.37870932,,0.433120012283325,,2161.63964573927,Lower middle income
"Egypt, Arab Rep.",EGY,2010,60.8163918784867,4.15319157,,0.433450013399124,,2455.08194645282,Lower middle income
"Egypt, Arab Rep.",EGY,2011,60.9062133572649,4.35707569,,0.531539976596832,,2590.64384891965,Lower middle income
"Egypt, Arab Rep.",EGY,2012,61.0406937301322,4.45891809,,0.508989989757538,,2996.0677072015,Lower middle income
"Egypt, Arab Rep.",EGY,2013,61.261463210988,4.6710043,,0.638949990272522,,3025.52563552448,Lower middle income
"Egypt, Arab Rep.",EGY,2014,61.5419614141439,4.77415323,,0.636489987373352,,3133.39102265541,Lower middle income
"Egypt, Arab Rep.",EGY,2015,61.9778656218534,5.06153202,,0.718580007553101,,3306.98159414141,Lower middle income
"Egypt, Arab Rep.",EGY,2016,62.3353502105713,5.07462406,,0.708480000495911,,3270.6287768197,Lower middle income
"Egypt, Arab Rep.",EGY,2017,62.5250399173232,5.34661913,,0.644860029220581,,2395.10333299491,Lower middle income
"Egypt, Arab Rep.",EGY,2018,62.4836024422364,4.74892998,,0.688390016555786,,2484.70315630508,Lower middle income
"Egypt, Arab Rep.",EGY,2019,62.1682059377755,4.5994668,,0.796169996261597,,2962.98892023003,Lower middle income
"Egypt, Arab Rep.",EGY,2020,61.7215527133255,4.15384626,,0.915639996528625,,3511.11381026379,Lower middle income
"Egypt, Arab Rep.",EGY,2021,,4.60955143,,,,3827.35415374308,Lower middle income
"Egypt, Arab Rep.",EGY,2022,,4.70438385,,,,4233.30783744856,Lower middle income
"Egypt, Arab Rep.",EGY,2023,,,,,,3457.45691570455,Lower middle income
Ethiopia,ETH,2000,101.46430009787,4.36504698,3.98311,,,122.269202606069,Low income
Ethiopia,ETH,2001,101.754115332976,4.72316694,3.70029,,,118.457204255261,Low income
Ethiopia,ETH,2002,101.674390682263,4.7126298,3.63245,,,109.593813612988,Low income
Ethiopia,ETH,2003,101.340739685498,4.89970922,,,,116.800491132777,Low income
Ethiopia,ETH,2004,100.865326232135,4.31281853,,,,133.169812538096,Low income
Ethiopia,ETH,2005,100.274720261847,4.10098124,,0.179169997572899,,158.243458082465,Low income
Ethiopia,ETH,2006,99.5005779580924,4.45757294,5.49096,,,189.345737521418,Low income
Ethiopia,ETH,2007,98.4515480078218,5.00128317,5.45113,0.170890003442764,,237.146255996319,Low income
Ethiopia,ETH,2008,97.173034670864,4.28063869,5.4082,,,316.410475118075,Low income
Ethiopia,ETH,2009,95.6889158629572,4.6496563,4.42207,,,368.574712267445,Low income
Ethiopia,ETH,2010,93.9987555506378,5.46637249,4.49659,0.241370007395744,,330.619412798644,Low income
Ethiopia,ETH,2011,92.165961714092,4.46897745,5.48576,,,343.024942351887,Low income
Ethiopia,ETH,2012,90.2361319500354,4.5395956,5.56678,,,452.101031885754,Low income
Ethiopia,ETH,2013,88.2761548188989,4.07506514,4.49855,0.604740023612976,,484.039833104062,Low income
Ethiopia,ETH,2014,86.3346598583257,4.03365517,4.60202,,,549.986577082588,Low income
Ethiopia,ETH,2015,84.4571795095968,3.82316828,4.73792,,,621.845673808133,Low income
Ethiopia,ETH,2016,82.662242576724,3.60033751,,,,696.195884706786,Low income
Ethiopia,ETH,2017,80.9854260551296,3.45336914,,0.274370014667511,,745.632449222154,Low income
Ethiopia,ETH,2018,79.5179195732953,3.30371761,,,,747.968143637014,Low income
Ethiopia,ETH,2019,78.2497670217938,3.24287128,,,,828.70897229725,Low income
Ethiopia,ETH,2020,77.0532101922889,3.48096275,,,,905.313175805855,Low income
Ethiopia,ETH,2021,,3.2075386,,,,910.947840320752,Low income
Ethiopia,ETH,2022,,2.85274577,,,,1011.0732858233,Low income
Ethiopia,ETH,2023,,,,,,1272.01628209211,Low income
United Kingdom,GBR,2000,53.4314858659264,7.15692902,4.03119,1.60962998867035,17.4457091446353,28280.926786099,High income
United Kingdom,GBR,2001,52.8823327842176,7.45211363,4.11923,1.59545004367828,17.6493484334677,27906.5695029641,High income
United Kingdom,GBR,2002,52.4964301559527,7.87847328,4.63887,1.6138299703598,17.6221505285053,30077.741432188,High income
United Kingdom,GBR,2003,52.357292952779,8.07831287,4.80467,1.58131003379822,18.3730115555601,34442.6875402308,High income
United Kingdom,GBR,2004,52.2157863407455,8.3386755,4.73879,1.53088998794556,18.5345706710177,40366.8886650968,High income
United Kingdom,GBR,2005,51.8275715627106,8.39430904,4.93914,1.55004000663757,18.1336501513245,42104.7884375024,High income
United Kingdom,GBR,2006,51.4008482871775,8.54522514,4.98531,1.57625997066498,18.401817483525,44512.4590296865,High income
United Kingdom,GBR,2007,51.156186206586,8.75711441,4.91482,1.61829996109009,18.0565912232039,50397.6854954706,High income
United Kingdom,GBR,2008,51.1947226586789,9.04033756,4.89331,1.6090099811554,18.100759943751,47396.1202078484,High income
United Kingdom,GBR,2009,51.4406852551869,9.84771252,5.07432,1.66990995407104,19.2416018128272,38744.131693043,High income
United Kingdom,GBR,2010,51.738023164778,9.78937912,5.70324,1.63885998725891,16.0044894107405,39598.957119545,High income
United Kingdom,GBR,2011,52.2814445132043,9.7956152,5.59523,1.64681005477905,18.436244416889,42109.6418795749,High income
United Kingdom,GBR,2012,53.2297928414796,9.89160061,,1.57587003707886,18.2868139107521,42497.3404974322,High income
United Kingdom,GBR,2013,54.1548136779892,9.97822475,5.5298,1.62095999717712,17.8206704273055,43426.2981405143,High income
United Kingdom,GBR,2014,54.8438613424964,9.90305996,5.599,2.26487994194031,17.9524999836837,47439.6165895125,High income
United Kingdom,GBR,2015,55.4015607117461,9.83625221,5.55616,2.27566003799438,18.1208497142291,44964.3911437292,High income
United Kingdom,GBR,2016,55.9245937420551,9.76546955,5.4267,2.32051992416382,18.3330222836027,40985.2351382417,High income
United Kingdom,GBR,2017,56.4799610873143,9.60016823,5.44209,2.32602000236511,18.5105470106218,40572.1214823783,High income
United Kingdom,GBR,2018,57.0044444123161,9.73837566,,2.71124005317688,18.6051663241321,43203.8141057739,High income
United Kingdom,GBR,2019,57.4310230968997,9.95388126,,2.67079997062683,19.2970286199104,42662.5353740311,High income
United Kingdom,GBR,2020,57.6593785251194,11.96547699,,2.93882989883423,20.3276171696186,40201.6812422928,High income
United Kingdom,GBR,2021,,12.01903439,,,,46896.8662432834,High income
United Kingdom,GBR,2022,,11.05087757,,,,45935.9276473925,High income
United Kingdom,GBR,2023,,,,,,49463.8554617343,High income
Greece,GRC,2000,48.9160603436348,7.24332571,3.23019,,28.2334848196852,11638.2010697215,High income
Greece,GRC,2001,49.2575277803581,7.9878397,3.36458,0.559480011463165,29.7426951591801,12156.9572824221,High income
Greece,GRC,2002,49.6012356692461,8.23377991,3.42431,,32.6548799312529,13782.195640943,High income
Greece,GRC,2003,49.81394017461,8.44915581,3.42934,0.546540021896362,33.2994878380194,18020.612039764,High income
Greece,GRC,2004,49.9237390044235,8.0939045,3.66719,0.527300000190735,32.2922837422679,21449.2552764245,High income
Greece,GRC,2005,49.9778663729531,8.56466961,3.96396,0.578960001468658,32.4121897414898,22054.1315756886,High income
Greece,GRC,2006,49.9652587360059,8.25866985,,0.561179995536804,31.4214978337116,24416.0232970275,High income
Greece,GRC,2007,49.9217313970267,8.39808273,,0.576550006866455,31.8822348020878,28440.7625328955,High income
Greece,GRC,2008,50.0289146353289,8.82774162,,0.661830008029938,32.3691911135526,31695.8331092209,High income
Greece,GRC,2009,50.4142717154432,9.40688515,,0.625569999217987,33.0983453083231,29425.4573200263,High income
Greece,GRC,2010,51.0371347687828,9.59662342,,0.603470027446747,33.210332103321,26653.0488008626,High income
Greece,GRC,2011,51.8715656781089,9.19330311,,0.684260010719299,31.1915273234668,25504.7866510124,High income
Greece,GRC,2012,52.8110001674071,8.92415524,,0.710049986839294,30.7213829873172,21624.346052551,High income
Greece,GRC,2013,53.7320344476507,8.43796444,,0.814779996871948,28.5505808183994,21573.3449762805,High income
Greece,GRC,2014,54.5221040368717,7.8914113,,0.839980006217957,29.9289299736594,21474.7257123892,High income
Greece,GRC,2015,55.1924638263983,8.22004509,,0.966050028800964,29.7960080035137,17980.7298238137,High income
Greece,GRC,2016,55.851580185391,8.44874573,,1.00529003143311,29.5121980118248,17919.2426377048,High income
Greece,GRC,2017,56.436632254429,8.13515854,,1.15227997303009,31.0884174778179,18631.9930129293,High income
Greece,GRC,2018,56.9000604480465,8.12024307,,1.21370995044708,30.7562631702177,19873.4015238771,High income
Greece,GRC,2019,57.2897286477691,8.1982832,,1.27498996257782,31.0678027344888,19335.3602002969,High income
Greece,GRC,2020,57.6385194008422,9.5242157,,1.51148998737335,32.060395240976,17886.733165236,High income
Greece,GRC,2021,,9.18476486,,,,20654.7001960815,High income
Greece,GRC,2022,,8.49983692,,,,20971.8349258283,High income
Greece,GRC,2023,,,,,,23400.7278817691,High income
Guatemala,GTM,2000,90.7630641286588,5.39686108,,,2.29334735748471,1648.96578971559,Upper middle income
Guatemala,GTM,2001,90.0103391570531,6.07023716,,,2.27702378445949,1537.68663578252,Upper middle income
Guatemala,GTM,2002,89.0023823387477,6.01301289,,,2.26216101013778,1669.33517469705,Upper middle income
Guatemala,GTM,2003,87.7262698847206,6.15306854,,,2.3262277966383,1722.54701910774,Upper middle income
Guatemala,GTM,2004,86.2506893109682,6.26182795,,,2.30739664108926,1840.91184884,Upper middle income
Guatemala,GTM,2005,84.6598327799119,6.14826393,,0.0355600006878376,2.22014578072966,2046.46611650758,Upper middle income
Guatemala,GTM,2006,82.9981312024304,6.36362219,2.98401,0.0500999987125397,2.01048019929559,2225.1234753878,Upper middle income
Guatemala,GTM,2007,81.2868486815643,6.1918335,3.03874,0.0678199976682663,1.96470921647301,2458.81573919384,Upper middle income
Guatemala,GTM,2008,79.5368201134386,6.08129978,3.18454,0.062899999320507,2.10588378004023,2763.05988172926,Upper middle income
Guatemala,GTM,2009,77.763131897951,6.33938646,,0.0562000013887882,2.71466882094465,2611.64632773352,Upper middle income
Guatemala,GTM,2010,75.9881537818837,6.1247797,2.80306,0.0442100018262863,2.86658803767265,2805.25960237322,Upper middle income
Guatemala,GTM,2011,74.2499171577809,5.96306896,2.92014,0.0489399991929531,2.83302722732544,3168.98370607705,Upper middle income
Guatemala,GTM,2012,72.5972732426122,6.07316971,2.95786,0.0454300008714199,2.78788093443719,3286.61959336267,Upper middle income
Guatemala,GTM,2013,71.0381612271972,5.77188921,2.88809,0.0391599982976913,2.91315580839032,3444.15971843874,Upper middle income
Guatemala,GTM,2014,69.5871817440447,5.8885684,2.98562,0.0294899996370077,6.17830189612615,3689.14472473545,Upper middle income
Guatemala,GTM,2015,68.2484082404697,6.00602007,3.03033,0.0306400004774332,6.28442337741447,3893.50521848131,Upper middle income
Guatemala,GTM,2016,66.9557228820458,6.07008219,2.94474,0.0231100004166365,6.71806981926998,4060.13755621218,Upper middle income
Guatemala,GTM,2017,65.7208767382211,6.13563824,2.95182,0.0295499991625547,7.03707056904691,4324.99607911366,Upper middle income
Guatemala,GTM,2018,64.5800677559675,6.10662699,3.14093,0.0293799992650747,6.80734929875152,4352.94651790253,Upper middle income
Guatemala,GTM,2019,63.4502854678952,6.17443275,3.2122,0.0264199990779161,6.87843226424431,4511.99755157656,Upper middle income
Guatemala,GTM,2020,62.2054538401565,6.45951891,,0.0488799996674061,7.30441094974719,4477.61761796418,Upper middle income
Guatemala,GTM,2021,,6.97680426,,,,4913.94712869347,Upper middle income
Guatemala,GTM,2022,,7.44098806,,,,5358.08963795,Upper middle income
Guatemala,GTM,2023,,,,,,5762.82174615918,Upper middle income
"Hong Kong SAR, China",HKG,2000,39.0656333453725,,,0.46492999792099,,25756.7728723704,High income
"Hong Kong SAR, China",HKG,2001,38.6766411349744,,3.9037,0.536450028419495,,25230.3780910304,High income
"Hong Kong SAR, China",HKG,2002,38.4463647277344,,4.01554,0.581470012664795,,24665.8362318216,High income
"Hong Kong SAR, China",HKG,2003,38.0817334272916,,4.2853,0.68027001619339,,23977.1734120477,High income
"Hong Kong SAR, China",HKG,2004,37.4809262568404,,4.55896,0.721759974956512,,24928.1003722551,High income
"Hong Kong SAR, China",HKG,2005,36.7124441593314,,4.13463,0.773429989814758,,26649.637724155,High income
"Hong Kong SAR, China",HKG,2006,35.9303171528991,,3.84279,0.794679999351501,,28224.0951563146,High income
"Hong Kong SAR, China",HKG,2007,35.3261706448474,,3.45455,0.751609981060028,,30593.9511738646,High income
"Hong Kong SAR, China",HKG,2008,34.879274926486,,3.26063,0.71995997428894,,31515.5292103443,High income
"Hong Kong SAR, China",HKG,2009,34.4835513779318,,4.39213,0.773419976234436,,30697.5383861641,High income
"Hong Kong SAR, China",HKG,2010,34.0969873136484,,3.51003,0.749459981918335,,32550.136489179,High income
"Hong Kong SAR, China",HKG,2011,33.9176147984305,,3.41822,0.720860004425049,,35142.4879344543,High income
"Hong Kong SAR, China",HKG,2012,34.2513115606412,,3.50961,0.727330029010773,,36730.796195815,High income
"Hong Kong SAR, China",HKG,2013,34.9615930314556,,3.76032,0.730170011520386,,38403.7777145477,High income
"Hong Kong SAR, China",HKG,2014,35.8520759839574,,3.57255,0.740140020847321,,40315.3739510191,High income
"Hong Kong SAR, China",HKG,2015,36.8431246619414,,3.26212,0.761829972267151,,42432.1619740441,High income
"Hong Kong SAR, China",HKG,2016,37.9119773975191,,3.29265,0.791499972343445,,43734.1980702999,High income
"Hong Kong SAR, China",HKG,2017,39.128588937798,,3.3101,0.835189998149872,,46160.429791493,High income
"Hong Kong SAR, China",HKG,2018,40.4021598941078,,3.32652,0.863300025463104,,48537.5668888343,High income
"Hong Kong SAR, China",HKG,2019,41.7143206606678,,3.81058,0.925570011138916,,48359.0011950597,High income
"Hong Kong SAR, China",HKG,2020,43.0664684402752,,,0.99235999584198,,46109.2299946609,High income
"Hong Kong SAR, China",HKG,2021,,,,,,49770.5642374739,High income
"Hong Kong SAR, China",HKG,2022,,,,,,48826.0527728276,High income
"Hong Kong SAR, China",HKG,2023,,,,,,50531.7385421945,High income
Indonesia,IDN,2000,55.8008907117312,1.85297656,,0.0676899999380112,,763.711124950924,Upper middle income
Indonesia,IDN,2001,55.1131405443784,2.11850214,2.46003,0.0475599989295006,1.98315996435898,732.307093405708,Upper middle income
Indonesia,IDN,2002,54.5155741469321,1.98062706,2.64569,,6.02613389670849,881.002913569131,Upper middle income
Indonesia,IDN,2003,53.9272699970922,2.24837184,3.218,,3.10966014295339,1043.2105838671,Upper middle income
Indonesia,IDN,2004,53.3540032243905,2.12002277,2.74847,,2.75209262156872,1126.84004447173,Upper middle income
Indonesia,IDN,2005,52.8815735759382,2.53189397,2.87282,,,1238.21447629488,Upper middle income
Indonesia,IDN,2006,52.4846088421651,2.61946416,,,,1558.31562847164,Upper middle income
Indonesia,IDN,2007,52.1311902636998,2.82385564,3.04425,,,1823.21976255073,Upper middle income
Indonesia,IDN,2008,51.796391603422,2.54842305,2.9019,,,2124.55483920617,Upper middle income
Indonesia,IDN,2009,51.4312184816146,2.62324095,3.52513,0.0833199992775917,,2218.48541852977,Upper middle income
Indonesia,IDN,2010,51.0659039313865,2.7908783,2.81228,,,3065.68348366636,Upper middle income
Indonesia,IDN,2011,50.7251147654356,2.98942471,3.18944,,,3579.46442452684,Upper middle income
Indonesia,IDN,2012,50.3950625185566,2.91427088,3.40748,,,3632.272540431,Upper middle income
Indonesia,IDN,2013,50.043914325018,2.86934805,3.35904,0.0847000032663345,,3566.60284506078,Upper middle income
Indonesia,IDN,2014,49.6839805094095,2.96433568,3.28801,,,3441.06808455308,Upper middle income
Indonesia,IDN,2015,49.3596437927725,2.92428517,3.5836,,,3288.22269737572,Upper middle income
Indonesia,IDN,2016,49.0806241774761,3.02147198,,0.245350003242493,,3521.46943456251,Upper middle income
Indonesia,IDN,2017,48.813317657578,2.90417194,,0.238049998879433,,3798.88326177649,Upper middle income
Indonesia,IDN,2018,48.5572855648717,2.86757827,,0.226319998502731,,3860.95353077708,Upper middle income
Indonesia,IDN,2019,48.3187310528364,2.87862897,,0.271290004253387,,4106.94856173421,Upper middle income
Indonesia,IDN,2020,48.0216798448748,3.42067289,,0.280680000782013,,3853.70288778903,Upper middle income
Indonesia,IDN,2021,,3.70634937,,,,4287.17313989405,Upper middle income
Indonesia,IDN,2022,,2.69394851,,,,4730.74548910499,Upper middle income
Indonesia,IDN,2023,,,,,,4876.31432703188,Upper middle income
India,IND,2000,66.5658129376285,4.10568476,4.32479,0.756990015506744,0.0501484553479746,442.750218937263,Lower middle income
India,IND,2001,65.6393614041737,4.33754253,,0.735909998416901,0.384681142075568,450.357900514128,Lower middle income
India,IND,2002,64.7352214074379,4.31453371,,0.725669980049133,0.234473037319719,469.149928973927,Lower middle income
India,IND,2003,63.8360537864219,4.07877731,3.61341,0.719290018081665,0.140772779527015,544.143133545002,Lower middle income
India,IND,2004,62.8827039448926,4.02679491,3.35254,0.756900012493134,0.236090039322538,624.258826510066,Lower middle income
India,IND,2005,61.9081709086155,3.85508275,3.18875,0.824109971523285,0.182241840686932,710.488080408949,Lower middle income
India,IND,2006,60.9024728456723,3.66901541,3.14285,0.804729998111725,0.144436049269913,801.668353659022,Lower middle income
India,IND,2007,59.8780645451957,3.58103991,,0.805069983005524,0.10970764812997,1021.88707706826,Lower middle income
India,IND,2008,58.8878284434793,3.58856082,,0.858759999275208,0.229761390743008,992.519584923828,Lower middle income
India,IND,2009,57.9164697840483,3.54637694,3.27825,0.833140015602112,0.289508533928236,1094.94974598436,Lower middle income
India,IND,2010,56.9435299366504,3.33625913,3.37769,0.788489997386932,0.254862907141512,1347.51939071367,Lower middle income
India,IND,2011,55.9876762675338,3.24634218,3.79618,0.755020022392273,0.148418032542763,1445.46127486037,Lower middle income
