Country,ISO3,Year,Life_Expectancy
Nicaragua,NIC,2009,71.499
Nicaragua,NIC,2010,71.761
Nicaragua,NIC,2011,72.033
Nicaragua,NIC,2012,72.435
Nicaragua,NIC,2013,72.551
Nicaragua,NIC,2014,72.792
Nicaragua,NIC,2015,72.899
Nicaragua,NIC,2016,73.18
Nicaragua,NIC,2017,73.389
Nicaragua,NIC,2018,73.879
Nicaragua,NIC,2019,73.764
Nicaragua,NIC,2020,70.766
Nicaragua,NIC,2021,70.478
Nicaragua,NIC,2022,74.463
Nigeria,NGA,2000,47.143
Nigeria,NGA,2001,47.549
Nigeria,NGA,2002,48.02
Nigeria,NGA,2003,48.618
Nigeria,NGA,2004,49.148
Nigeria,NGA,2005,49.538
Nigeria,NGA,2006,49.876
Nigeria,NGA,2007,50.381
Nigeria,NGA,2008,50.748
Nigeria,NGA,2009,51.08
Nigeria,NGA,2010,51.315
Nigeria,NGA,2011,51.49
Nigeria,NGA,2012,51.688
Nigeria,NGA,2013,51.827
Nigeria,NGA,2014,51.94
Nigeria,NGA,2015,51.939
Nigeria,NGA,2016,52.189
Nigeria,NGA,2017,52.397
Nigeria,NGA,2018,52.669
Nigeria,NGA,2019,53.009
Nigeria,NGA,2020,53.072
Nigeria,NGA,2021,53.455
Nigeria,NGA,2022,54.079
Pakistan,PAK,2000,61.903
Pakistan,PAK,2001,62.241
Pakistan,PAK,2002,62.556
Pakistan,PAK,2003,62.834
Pakistan,PAK,2004,63.097
Pakistan,PAK,2005,62.416
Pakistan,PAK,2006,63.624
Pakistan,PAK,2007,63.807
Pakistan,PAK,2008,64.002
Pakistan,PAK,2009,64.206
Pakistan,PAK,2010,64.378
Pakistan,PAK,2011,64.659
Pakistan,PAK,2012,64.883
Pakistan,PAK,2013,65.129
Pakistan,PAK,2014,65.374
Pakistan,PAK,2015,65.641
Pakistan,PAK,2016,65.943
Pakistan,PAK,2017,66.223
Pakistan,PAK,2018,66.481
Pakistan,PAK,2019,66.729
Pakistan,PAK,2020,65.701
Pakistan,PAK,2021,65.773
Pakistan,PAK,2022,67.417
Peru,PER,2000,69.821
Peru,PER,2001,70.315
Peru,PER,2002,70.815
Peru,PER,2003,71.278
Peru,PER,2004,71.447
Peru,PER,2005,71.988
Peru,PER,2006,72.337
Peru,PER,2007,72.746
Peru,PER,2008,72.743
Peru,PER,2009,72.631
Peru,PER,2010,72.886
Peru,PER,2011,73.327
Peru,PER,2012,73.979
Peru,PER,2013,74.591
Peru,PER,2014,75.26
Peru,PER,2015,75.732
Peru,PER,2016,75.951
Peru,PER,2017,75.958
Peru,PER,2018,76.018
Peru,PER,2019,76.275
Peru,PER,2020,73.832
Peru,PER,2021,71.596
Peru,PER,2022,76.834
Philippines,PHL,2000,67.789
Philippines,PHL,2001,67.829
Philippines,PHL,2002,67.886
Philippines,PHL,2003,68.049
Philippines,PHL,2004,68.301
Philippines,PHL,2005,68.423
Philippines,PHL,2006,68.172
Philippines,PHL,2007,68.549
Philippines,PHL,2008,68.643
Philippines,PHL,2009,68.631
Philippines,PHL,2010,68.883
Philippines,PHL,2011,69.096
Philippines,PHL,2012,69.237
Philippines,PHL,2013,69.283
Philippines,PHL,2014,69.311
Philippines,PHL,2015,69.45
Philippines,PHL,2016,69.49
Philippines,PHL,2017,69.966
Philippines,PHL,2018,69.761
Philippines,PHL,2019,69.68
Philippines,PHL,2020,70.097
Philippines,PHL,2021,66.675
Philippines,PHL,2022,69.472
Romania,ROU,2000,71.1634146341463
Romania,ROU,2001,71.1609756097561
Romania,ROU,2002,71.009756097561
Romania,ROU,2003,71.309756097561
Romania,ROU,2004,71.5609756097561
Romania,ROU,2005,71.9121951219512
Romania,ROU,2006,72.1634146341463
Romania,ROU,2007,72.5658536585366
Romania,ROU,2008,72.5658536585366
Romania,ROU,2009,73.309756097561
Romania,ROU,2010,73.4585365853659
Romania,ROU,2011,74.409756097561
Romania,ROU,2012,74.4121951219512
Romania,ROU,2013,75.0634146341463
Romania,ROU,2014,74.909756097561
Romania,ROU,2015,74.9121951219512
Romania,ROU,2016,75.209756097561
Romania,ROU,2017,75.209756097561
Romania,ROU,2018,75.3585365853659
Romania,ROU,2019,75.6073170731707
Romania,ROU,2020,74.2536585365854
Romania,ROU,2021,72.809756097561
Romania,ROU,2022,75.1536585365854
Russia,RUS,2000,65.4836585365854
Russia,RUS,2001,65.3834146341463
Russia,RUS,2002,65.1287804878049
Russia,RUS,2003,65.0275609756098
Russia,RUS,2004,65.4709756097561
Russia,RUS,2005,65.529756097561
Russia,RUS,2006,66.7275609756098
Russia,RUS,2007,67.5868292682927
Russia,RUS,2008,67.9492682926829
Russia,RUS,2009,68.6846341463415
Russia,RUS,2010,68.8412195121951
Russia,RUS,2011,69.6839024390244
Russia,RUS,2012,70.0721951219512
Russia,RUS,2013,70.5787804878049
Russia,RUS,2014,70.7436585365854
Russia,RUS,2015,71.1834146341463
Russia,RUS,2016,71.6512195121951
Russia,RUS,2017,72.4514634146342
Russia,RUS,2018,72.6621951219512
Russia,RUS,2019,73.0839024390244
Russia,RUS,2020,71.3387804878049
Russia,RUS,2021,69.900243902439
Russia,RUS,2022,72.5456097560976
Serbia,SRB,2000,71.5829268292683
Serbia,SRB,2001,72.2341463414634
Serbia,SRB,2002,72.2853658536585
Serbia,SRB,2003,72.4365853658537
Serbia,SRB,2004,72.6829268292683
Serbia,SRB,2005,72.8341463414634
Serbia,SRB,2006,73.3853658536585
Serbia,SRB,2007,73.6317073170732
Serbia,SRB,2008,73.8853658536585
Serbia,SRB,2009,73.9853658536585
Serbia,SRB,2010,74.3365853658537
Serbia,SRB,2011,74.5365853658537
Serbia,SRB,2012,74.8365853658537
Serbia,SRB,2013,75.1853658536585
Serbia,SRB,2014,75.3365853658537
Serbia,SRB,2015,75.2878048780488
Serbia,SRB,2016,75.6878048780488
Serbia,SRB,2017,75.5390243902439
Serbia,SRB,2018,75.890243902439
Serbia,SRB,2019,75.9365853658537
Serbia,SRB,2020,74.4780487804878
Serbia,SRB,2021,72.780487804878
Serbia,SRB,2022,75.2365853658537
Singapore,SGP,2000,77.9512195121951
Singapore,SGP,2001,78.2512195121951
Singapore,SGP,2002,78.5512195121951
Singapore,SGP,2003,79.0390243902439
Singapore,SGP,2004,79.490243902439
Singapore,SGP,2005,79.990243902439
Singapore,SGP,2006,80.1414634146341
Singapore,SGP,2007,80.4414634146342
Singapore,SGP,2008,80.790243902439
Singapore,SGP,2009,81.2414634146342
Singapore,SGP,2010,81.5414634146342
Singapore,SGP,2011,81.7439024390244
Singapore,SGP,2012,81.9951219512195
Singapore,SGP,2013,82.2463414634147
Singapore,SGP,2014,82.4951219512195
Singapore,SGP,2015,82.7439024390244
Singapore,SGP,2016,82.8463414634146
Singapore,SGP,2017,83.0951219512195
Singapore,SGP,2018,83.2975609756098
Singapore,SGP,2019,83.5951219512195
Singapore,SGP,2020,83.5439024390244
Singapore,SGP,2021,83.0926829268293
Singapore,SGP,2022,82.8951219512195
Slovakia,SVK,2000,73.0512195121951
Slovakia,SVK,2001,73.4024390243903
Slovakia,SVK,2002,73.6048780487805
Slovakia,SVK,2003,73.6048780487805
Slovakia,SVK,2004,73.9585365853659
Slovakia,SVK,2005,73.9048780487805
Slovakia,SVK,2006,74.2048780487805
Slovakia,SVK,2007,74.2073170731707
Slovakia,SVK,2008,74.7048780487805
Slovakia,SVK,2009,74.909756097561
Slovakia,SVK,2010,75.1121951219512
Slovakia,SVK,2011,75.9585365853659
Slovakia,SVK,2012,76.109756097561
Slovakia,SVK,2013,76.4121951219512
Slovakia,SVK,2014,76.8121951219512
Slovakia,SVK,2015,76.5634146341463
Slovakia,SVK,2016,77.1658536585366
Slovakia,SVK,2017,77.1658536585366
Slovakia,SVK,2018,77.2658536585366
Slovakia,SVK,2019,77.6658536585366
Slovakia,SVK,2020,76.8658536585366
Slovakia,SVK,2021,74.6146341463415
Slovakia,SVK,2022,76.9658536585366
South Korea,KOR,2000,75.909756097561
South Korea,KOR,2001,76.4121951219512
South Korea,KOR,2002,76.7658536585366
South Korea,KOR,2003,77.2146341463415
South Korea,KOR,2004,77.6658536585366
South Korea,KOR,2005,78.1682926829268
South Korea,KOR,2006,78.6682926829268
South Korea,KOR,2007,79.119512195122
South Korea,KOR,2008,79.5170731707317
South Korea,KOR,2009,79.9682926829268
South Korea,KOR,2010,80.1170731707317
South Korea,KOR,2011,80.5682926829269
South Korea,KOR,2012,80.819512195122
South Korea,KOR,2013,81.2707317073171
South Korea,KOR,2014,81.7219512195122
South Korea,KOR,2015,82.0243902439024
South Korea,KOR,2016,82.2756097560976
South Korea,KOR,2017,82.6268292682927
South Korea,KOR,2018,82.6268292682927
South Korea,KOR,2019,83.2268292682927
South Korea,KOR,2020,83.4268292682927
South Korea,KOR,2021,83.5268292682927
South Korea,KOR,2022,82.6804878048781
Tajikistan,TJK,2000,63.542
Tajikistan,TJK,2001,64.197
Tajikistan,TJK,2002,64.898
Tajikistan,TJK,2003,65.874
Tajikistan,TJK,2004,66.604
Tajikistan,TJK,2005,66.531
Tajikistan,TJK,2006,66.997
Tajikistan,TJK,2007,67.405
Tajikistan,TJK,2008,67.924
Tajikistan,TJK,2009,68.248
Tajikistan,TJK,2010,68.37
Tajikistan,TJK,2011,68.698
Tajikistan,TJK,2012,69.13
Tajikistan,TJK,2013,69.579
Tajikistan,TJK,2014,69.697
Tajikistan,TJK,2015,69.665
Tajikistan,TJK,2016,69.982
Tajikistan,TJK,2017,70.524
Tajikistan,TJK,2018,70.737
Tajikistan,TJK,2019,70.962
Tajikistan,TJK,2020,68.605
Tajikistan,TJK,2021,69.594
Tajikistan,TJK,2022,71.562
Thailand,THA,2000,71.205
Thailand,THA,2001,71.52
Thailand,THA,2002,71.775
Thailand,THA,2003,72.101
Thailand,THA,2004,72.1
Thailand,THA,2005,72.894
Thailand,THA,2006,73.341
Thailand,THA,2007,73.779
Thailand,THA,2008,74.221
Thailand,THA,2009,74.669
Thailand,THA,2010,75.012
Thailand,THA,2011,75.302
Thailand,THA,2012,75.59
Thailand,THA,2013,75.96
Thailand,THA,2014,76.279
Thailand,THA,2015,76.563
Thailand,THA,2016,76.769
Thailand,THA,2017,76.989
Thailand,THA,2018,77.19
Thailand,THA,2019,77.197
Thailand,THA,2020,77.331
Thailand,THA,2021,77.606
Thailand,THA,2022,75.291
Tunisia,TUN,2000,72.604
Tunisia,TUN,2001,72.822
Tunisia,TUN,2002,73.07
Tunisia,TUN,2003,73.304
Tunisia,TUN,2004,73.519
Tunisia,TUN,2005,73.712
Tunisia,TUN,2006,73.888
Tunisia,TUN,2007,74.039
Tunisia,TUN,2008,74.192
Tunisia,TUN,2009,74.32
Tunisia,TUN,2010,74.438
Tunisia,TUN,2011,74.471
Tunisia,TUN,2012,74.599
Tunisia,TUN,2013,74.674
Tunisia,TUN,2014,74.784
Tunisia,TUN,2015,74.875
Tunisia,TUN,2016,75.007
Tunisia,TUN,2017,75.177
Tunisia,TUN,2018,75.37
Tunisia,TUN,2019,75.599
Tunisia,TUN,2020,75.004
Tunisia,TUN,2021,72.893
Tunisia,TUN,2022,76.05
Turkey,TUR,2000,71.931
Turkey,TUR,2001,72.271
Turkey,TUR,2002,72.605
Turkey,TUR,2003,72.906
Turkey,TUR,2004,73.223
Turkey,TUR,2005,73.51
Turkey,TUR,2006,73.804
Turkey,TUR,2007,74.129
Turkey,TUR,2008,74.38
Turkey,TUR,2009,74.679
Turkey,TUR,2010,74.964
Turkey,TUR,2011,74.823
Turkey,TUR,2012,75.552
Turkey,TUR,2013,76.171
Turkey,TUR,2014,76.452
Turkey,TUR,2015,76.539
Turkey,TUR,2016,76.595
Turkey,TUR,2017,77.037
Turkey,TUR,2018,77.454
Turkey,TUR,2019,77.737
Turkey,TUR,2020,76.525
Turkey,TUR,2021,75.722
Turkey,TUR,2022,77.591
Ukraine,UKR,2000,67.786
Ukraine,UKR,2001,67.675
Ukraine,UKR,2002,67.699
Ukraine,UKR,2003,67.638
Ukraine,UKR,2004,67.472
Ukraine,UKR,2005,67.517
Ukraine,UKR,2006,67.49
Ukraine,UKR,2007,67.715
Ukraine,UKR,2008,68.262
Ukraine,UKR,2009,69.159
Ukraine,UKR,2010,70.188
Ukraine,UKR,2011,70.711
Ukraine,UKR,2012,71.09
Ukraine,UKR,2013,71.474
Ukraine,UKR,2014,71.803
Ukraine,UKR,2015,72.686
Ukraine,UKR,2016,73.389
Ukraine,UKR,2017,73.993
Ukraine,UKR,2018,73.569
Ukraine,UKR,2019,73.92
Ukraine,UKR,2020,73.283
Ukraine,UKR,2021,71.631
Ukraine,UKR,2022,72.658
United Kingdom,GBR,2000,77.7414634146342
United Kingdom,GBR,2001,77.9926829268293
United Kingdom,GBR,2002,78.1439024390244
United Kingdom,GBR,2003,78.4463414634146
United Kingdom,GBR,2004,78.7463414634146
United Kingdom,GBR,2005,79.0487804878049
United Kingdom,GBR,2006,79.2487804878049
United Kingdom,GBR,2007,79.4487804878049
United Kingdom,GBR,2008,79.6
United Kingdom,GBR,2009,80.0512195121951
United Kingdom,GBR,2010,80.4024390243902
United Kingdom,GBR,2011,80.9512195121951
United Kingdom,GBR,2012,80.9048780487805
United Kingdom,GBR,2013,81.0048780487805
United Kingdom,GBR,2014,81.3048780487805
United Kingdom,GBR,2015,80.9560975609756
United Kingdom,GBR,2016,81.1560975609756
United Kingdom,GBR,2017,81.2560975609756
United Kingdom,GBR,2018,81.2560975609756
United Kingdom,GBR,2019,81.3691219512195
United Kingdom,GBR,2020,80.331756097561
United Kingdom,GBR,2021,80.6473170731707
United Kingdom,GBR,2022,81.0112195121951
United States,USA,2000,76.6365853658537
United States,USA,2001,76.8365853658537
United States,USA,2002,76.9365853658537
United States,USA,2003,77.0365853658537
United States,USA,2004,77.4878048780488
United States,USA,2005,77.4878048780488
United States,USA,2006,77.6878048780488
United States,USA,2007,77.9878048780488
United States,USA,2008,78.0390243902439
United States,USA,2009,78.390243902439
United States,USA,2010,78.5414634146342
United States,USA,2011,78.6414634146341
United States,USA,2012,78.7414634146342
United States,USA,2013,78.7414634146342
United States,USA,2014,78.8414634146341
United States,USA,2015,78.690243902439
United States,USA,2016,78.5390243902439
United States,USA,2017,78.5390243902439
United States,USA,2018,78.6390243902439
United States,USA,2019,78.7878048780488
United States,USA,2020,76.9804878048781
United States,USA,2021,76.3292682926829
United States,USA,2022,77.4341463414634
Uruguay,URY,2000,74.693
Uruguay,URY,2001,74.987
Uruguay,URY,2002,74.979
Uruguay,URY,2003,75.086
Uruguay,URY,2004,75.319
Uruguay,URY,2005,75.829
Uruguay,URY,2006,75.888
Uruguay,URY,2007,76.15
Uruguay,URY,2008,76.275
Uruguay,URY,2009,76.67
Uruguay,URY,2010,76.691
Uruguay,URY,2011,76.614
Uruguay,URY,2012,76.691
Uruguay,URY,2013,76.953
Uruguay,URY,2014,77.194
Uruguay,URY,2015,77.285
Uruguay,URY,2016,77.351
Uruguay,URY,2017,77.618
Uruguay,URY,2018,77.527
Uruguay,URY,2019,77.503
Uruguay,URY,2020,78.381
Uruguay,URY,2021,75.434
Uruguay,URY,2022,76.468
Uzbekistan,UZB,2000,65.456
Uzbekistan,UZB,2001,65.853
Uzbekistan,UZB,2002,66.376
Uzbekistan,UZB,2003,66.852
Uzbekistan,UZB,2004,67.203
Uzbekistan,UZB,2005,67.481
Uzbekistan,UZB,2006,67.905
Uzbekistan,UZB,2007,68.483
Uzbekistan,UZB,2008,69.035
Uzbekistan,UZB,2009,69.517
Uzbekistan,UZB,2010,69.836
Uzbekistan,UZB,2011,70.143
Uzbekistan,UZB,2012,70.411
Uzbekistan,UZB,2013,70.692
Uzbekistan,UZB,2014,70.973
Uzbekistan,UZB,2015,71.33
Uzbekistan,UZB,2016,71.58
Uzbekistan,UZB,2017,71.737
Uzbekistan,UZB,2018,71.999
Uzbekistan,UZB,2019,72.093
Uzbekistan,UZB,2020,71.461
Uzbekistan,UZB,2021,71.681
Uzbekistan,UZB,2022,72.147
Vietnam,VNM,2000,72.746
Vietnam,VNM,2001,72.984
Vietnam,VNM,2002,73.138
Vietnam,VNM,2003,73.236
Vietnam,VNM,2004,73.062
Vietnam,VNM,2005,73.198
Vietnam,VNM,2006,73.293
Vietnam,VNM,2007,73.385
Vietnam,VNM,2008,73.455
Vietnam,VNM,2009,73.525
Vietnam,VNM,2010,73.611
Vietnam,VNM,2011,73.713
Vietnam,VNM,2012,73.762
Vietnam,VNM,2013,73.821
Vietnam,VNM,2014,73.886
Vietnam,VNM,2015,73.955
Vietnam,VNM,2016,73.984
Vietnam,VNM,2017,74.026
Vietnam,VNM,2018,74.1
Vietnam,VNM,2019,74.211
Vietnam,VNM,2020,75.383
Vietnam,VNM,2021,74.145
Vietnam,VNM,2022,74.502
