Country,ISO3,Year,Population,Dependency_Ratio_Old,Dependency_Ratio_Young,Health_Expenditure,GDP_percapita,income_level,log_GDP_percapita
Cyprus,CYP,2045,1500070.0,35.72031391563,19.4244604316547,,61707.04943358148,High income,11.030153456747634
Cyprus,CYP,2046,1502263.0,37.0339463342876,19.4733025791046,,63284.52440070754,High income,11.055396098000514
Cyprus,CYP,2047,1504225.0,38.4584513072119,19.5758718685486,,64902.32583449747,High income,11.080638739253395
Cyprus,CYP,2048,1505915.0,39.9927452918641,19.7289878621521,,66561.48463810187,High income,11.105881380506275
Cyprus,CYP,2049,1507310.0,41.631795575373,19.930329274567,,68263.05806861189,High income,11.131124021759156
Cyprus,CYP,2050,1508482.0,43.3673037934885,20.1769355031061,,70008.1304107697,High income,11.156366663012037
Czechia,CZE,2000,10255063.0,19.7212250813578,23.5912527249115,5.70103025,6062.92152842793,High income,8.709947063290947
Czechia,CZE,2001,10216605.0,19.6810048767853,22.9019523888209,5.86295414,6669.07494847497,High income,8.805236440906985
Czechia,CZE,2002,10196916.0,19.6233393093798,22.2671693521769,6.17736149,8101.26018588111,High income,8.99977490706329
Czechia,CZE,2003,10193998.0,19.5703179389559,21.6619665428771,6.52412462,9852.45677945801,High income,9.195476122300644
Czechia,CZE,2004,10197101.0,19.5878543323492,21.1143693396099,6.35071039,11782.5546676117,High income,9.374375298516526
Czechia,CZE,2005,10211216.0,19.7346894444949,20.6499819900079,6.34086704,13442.4916284309,High income,9.506175985914876
Czechia,CZE,2006,10238905.0,19.9893814997563,20.2606381565232,6.16380167,15259.0788162004,High income,9.632929937105501
Czechia,CZE,2007,10298828.0,20.328617183048,20.0400109745322,5.98578405,18452.6532812196,High income,9.822963448409306
Czechia,CZE,2008,10384603.0,20.8167724407581,20.0095768281442,6.33024931,22774.7045076205,High income,10.03340574762557
Czechia,CZE,2009,10443936.0,21.4320287059777,20.1663397844774,7.24880648,19817.4215836554,High income,9.89431670777932
Czechia,CZE,2010,10474410.0,22.04072126632,20.5346189022129,7.55343866,20160.4355077059,High income,9.91147732451675
Czechia,CZE,2011,10496088.0,22.872961451277,20.9927582536363,7.5335784,22049.1080788682,High income,10.00102743011892
Czechia,CZE,2012,10510785.0,24.003403106615,21.4713079829479,7.59409809,20014.0354015165,High income,9.904189076486476
Czechia,CZE,2013,10514272.0,25.1238697640274,21.9527814236689,7.49541759,20260.4954999375,High income,9.916428234558763
Czechia,CZE,2014,10525347.0,26.1604668747413,22.4321917463982,7.59510136,20038.4163180257,High income,9.905406526029457
Czechia,CZE,2015,10546059.0,27.1604607965973,22.9231762791193,7.3351512,17931.5987670768,High income,9.794319729778335
Czechia,CZE,2016,10566332.0,28.191499359573,23.415178183902,7.3930459,18753.9686718096,High income,9.839160671497723
Czechia,CZE,2017,10594438.0,29.2279176610866,23.9110188839937,7.33911419,20913.197632212,High income,9.948135704318434
Czechia,CZE,2018,10629928.0,30.1918502088294,24.387802986534,7.46030998,23705.9329811299,High income,10.07348063255074
Czechia,CZE,2019,10671870.0,31.1016030374541,24.8072189936425,7.61342955,24062.7190013343,High income,10.088418992342875
Czechia,CZE,2020,10697858.0,31.8570586506378,25.120900899341,9.15721989,23472.8915454417,High income,10.063601483022085
Czechia,CZE,2021,10505772.0,32.3960941870763,25.3477240765871,9.45247459,27696.4619527544,High income,10.229059956680212
Czechia,CZE,2022,10672118.0,32.2950105465412,25.1010482828355,8.79904652,28282.2236715857,High income,10.249988747456268
Czechia,CZE,2023,10864042.0,32.213467884019,24.5743480861106,,31591.1770732969,High income,10.360633154048363
Czechia,CZE,2024,10750974.0,32.6948896445608,24.1498436144373,,34471.50159923224,High income,10.447888221057951
Czechia,CZE,2025,10607317.0,33.2318515824216,23.6696791195553,,36419.25319321669,High income,10.502852847668194
Czechia,CZE,2026,10583950.0,33.6549373016817,23.264339336245,,38477.059066703536,High income,10.557817474278437
Czechia,CZE,2027,10558040.0,33.9265230823361,22.9497837201092,,40651.13764327111,High income,10.61278210088868
Czechia,CZE,2028,10528577.0,34.3410750408037,22.6639585975602,,42948.05870758893,High income,10.667746727498908
Czechia,CZE,2029,10496986.0,34.9122649543384,22.3852825522966,,45374.763258460815,High income,10.722711354109151
Czechia,CZE,2030,10464104.0,35.4407331524314,22.0622907431167,,47938.58448362331,High income,10.777675980719394
Czechia,CZE,2031,10430094.0,35.8316105007383,21.6902471590819,,50647.26991969423,High income,10.832640607329637
Czechia,CZE,2032,10395395.0,36.1289125849295,21.2814335532502,,53509.00486422714,High income,10.88760523393988
Czechia,CZE,2033,10360556.0,36.3860843610868,20.8742476650523,,56532.43711062345,High income,10.942569860550122
Czechia,CZE,2034,10325964.0,36.6928701106421,20.5120062114874,,59726.70308064708,High income,10.997534487160365
Czechia,CZE,2035,10291840.0,37.1142258528319,20.2221884198771,,63101.45543351115,High income,11.052499113770608
Czechia,CZE,2036,10258919.0,37.6293519629856,19.9495479343776,,66666.89223496645,High income,11.107463740380837
Czechia,CZE,2037,10226324.0,38.3113382050361,19.8093458331201,,70433.78777454277,High income,11.16242836699108
Czechia,CZE,2038,10195582.0,39.3196416838273,19.9546215331511,,74413.52512405481,High income,11.217392993601322
Czechia,CZE,2039,10165794.0,40.6664710902919,20.277048236385,,78618.13053577869,High income,11.272357620211565
Czechia,CZE,2040,10137943.0,42.1515906242432,20.6647692196013,,83060.30978423219,High income,11.327322246821808
Czechia,CZE,2041,10111029.0,43.6192621462718,21.086084563923,,87753.48656138436,High income,11.38228687343205
Czechia,CZE,2042,10085708.0,45.0378148089243,21.5331112653663,,92711.84304131898,High income,11.437251500042294
Czechia,CZE,2043,10061397.0,46.4122041569929,22.0067023433093,,97950.36273693293,High income,11.492216126652536
Czechia,CZE,2044,10037542.0,47.7296257849673,22.4967917860225,,103484.87577817553,High income,11.547180753262765
Czechia,CZE,2045,10013246.0,48.8309960116435,22.9680159410727,,109332.10674866258,High income,11.602145379873008
Czechia,CZE,2046,9987919.0,49.669658866984,23.4010754454511,,115509.72522519942,High income,11.65711000648325
Czechia,CZE,2047,9962067.0,50.4090473795435,23.8088834108291,,122036.39917296558,High income,11.712074633093494
Czechia,CZE,2048,9935144.0,51.1113538204309,24.188875451654,,128931.85135769319,High income,11.767039259703736
Czechia,CZE,2049,9907238.0,51.780849807095,24.5331670429733,,136216.9189453177,High income,11.82200388631398
Czechia,CZE,2050,9877008.0,52.4422762126303,24.8395364866029,,143913.6164692023,High income,11.876968512924222
Ecuador,ECU,2000,12689206.0,7.86019008347528,59.0746809884425,3.4825685,1382.23421759909,Upper middle income,7.231456467246611
Ecuador,ECU,2001,12910740.0,7.97955755231297,58.2213911935274,3.97254419,1791.30359685037,Upper middle income,7.490698900174364
Ecuador,ECU,2002,13138472.0,8.10670091069432,57.3678228728005,4.72293711,2059.1585535974,Upper middle income,7.630052709209913
Ecuador,ECU,2003,13372306.0,8.24112354946905,56.4905081297733,5.70121288,2315.62215223014,Upper middle income,7.747433678677548
Ecuador,ECU,2004,13608701.0,8.38059890918829,55.5640299822029,5.790411,2586.20914663347,Upper middle income,7.857948432563203
Ecuador,ECU,2005,13846163.0,8.51872179297019,54.5923055999572,5.76793766,2909.02606014388,Upper middle income,7.975573616909485
Ecuador,ECU,2006,14086131.0,8.65170486971535,53.5872550414146,5.84506655,3243.67010359339,Upper middle income,8.084460715734057
Ecuador,ECU,2007,14328773.0,8.7869402294284,52.570281422984,5.55722475,3478.92488770671,Upper middle income,8.154478584722467
Ecuador,ECU,2008,14575202.0,8.9428852500404,51.6032526472122,5.52174902,4194.75750661981,Upper middle income,8.341590811895546
Ecuador,ECU,2009,14825954.0,9.11902694958753,50.7253286274733,6.03388453,4053.36331139298,Upper middle income,8.307302262727573
Ecuador,ECU,2010,15076695.0,9.30019810275752,49.8734777528196,6.34925699,4520.30959039763,Upper middle income,8.41633576393151
Ecuador,ECU,2011,15326227.0,9.47028436064045,49.0157486828874,6.60509682,5153.6916424375,Upper middle income,8.547468560636602
Ecuador,ECU,2012,15572194.0,9.63687108382388,48.152082652329,6.87859821,5634.08393191094,Upper middle income,8.636589845718136
Ecuador,ECU,2013,15807128.0,9.83798027028625,47.2200399125045,6.77866411,6109.29031510341,Upper middle income,8.717565894045311
Ecuador,ECU,2014,16035124.0,10.0783935702262,46.2128683196602,6.76601839,6405.79979300441,Upper middle income,8.764959076637384
Ecuador,ECU,2015,16266225.0,10.324636920303,45.1673733619485,7.76786041,5976.1596805651,Upper middle income,8.695533446764424
Ecuador,ECU,2016,16505139.0,10.5542896832542,44.0716423973308,7.58817482,5917.63771271481,Upper middle income,8.685692613228005
Ecuador,ECU,2017,16759519.0,10.7678628155725,42.9725537026775,7.52484131,6233.32244797718,Upper middle income,8.737664767859222
Ecuador,ECU,2018,17049547.0,11.0001244721145,41.89563676813,7.83214045,6303.91892523596,Upper middle income,8.748926770610463
Ecuador,ECU,2019,17340021.0,11.2697116186031,40.8610821101763,7.80768251,6205.05759479761,Upper middle income,8.733119979593633
Ecuador,ECU,2020,17546065.0,11.4495006166191,39.9638217906488,8.6576252,5463.64509649315,Upper middle income,8.605871446083462
Ecuador,ECU,2021,17682454.0,11.5599416884375,39.1491792777126,8.20646191,6075.8026572556,Upper middle income,8.712069384132183
Ecuador,ECU,2022,17823897.0,11.7815729993469,38.2945348203168,7.53457022,6540.99824522101,Upper middle income,8.785845069687367
Ecuador,ECU,2023,17980083.0,12.0965454474112,37.3748619183195,,6609.80408154957,Upper middle income,8.796309292701409
Ecuador,ECU,2024,18135478.0,12.4166360262669,36.3925485282803,,9018.072632087253,Upper middle income,9.106985913072265
Ecuador,ECU,2025,18289896.0,12.7345924195644,35.4034821147983,,9580.914181727758,Upper middle income,9.167528292479744
Ecuador,ECU,2026,18444506.0,13.0618771126093,34.4319874740809,,10178.884147707975,Upper middle income,9.228070671887224
Ecuador,ECU,2027,18600320.0,13.4010748370542,33.5061780542044,,10814.174986564429,Upper middle income,9.288613051294703
Ecuador,ECU,2028,18757226.0,13.7626691263599,32.7226662337057,,11489.115991792589,Upper middle income,9.349155430702183
Ecuador,ECU,2029,18914095.0,14.147501427111,32.0741256587439,,12206.181834200304,Upper middle income,9.409697810109677
Ecuador,ECU,2030,19069719.0,14.5502131273194,31.4997399093083,,12968.001635286224,Upper middle income,9.470240189517156
Ecuador,ECU,2031,19222811.0,14.9713599173704,30.9973452310559,,13777.36860691326,Upper middle income,9.530782568924636
Ecuador,ECU,2032,19372500.0,15.4059815169831,30.516727989736,,14637.250292617617,Upper middle income,9.591324948332115
Ecuador,ECU,2033,19518745.0,15.8483781031578,30.0109932129931,,15550.799448105627,Upper middle income,9.651867327739595
Ecuador,ECU,2034,19661352.0,16.3053222888416,29.5371045520327,,16521.365600830733,Upper middle income,9.712409707147074
Ecuador,ECU,2035,19800128.0,16.7823845995686,29.134131054299,,17552.50733103397,Upper middle income,9.772952086554554
Ecuador,ECU,2036,19935165.0,17.2794675038238,28.7997182640558,,18648.005319276377,Upper middle income,9.833494465962033
Ecuador,ECU,2037,20066378.0,17.795724391427,28.5259011961892,,19811.87620830238,Upper middle income,9.894036845369527
Ecuador,ECU,2038,20193575.0,18.3301275139179,28.299441686399,,21048.38733005699,Upper middle income,9.954579224777007
Ecuador,ECU,2039,20316265.0,18.8806517757171,28.0972292688192,,22362.072351857583,Upper middle income,10.015121604184486
Ecuador,ECU,2040,20434220.0,19.4456846976407,27.900865696731,,23757.747899081412,Upper middle income,10.075663983591966
Ecuador,ECU,2041,20547450.0,20.025921787581,27.7043256830244,,25240.531215320076,Upper middle income,10.136206362999445
Ecuador,ECU,2042,20655768.0,20.6226780055045,27.5042688448227,,26815.858924750177,Upper middle income,10.196748742406925
Ecuador,ECU,2043,20759130.0,21.2374058693627,27.3003694924682,,28489.50696551277,Upper middle income,10.257291121814404
Ecuador,ECU,2044,20857470.0,21.873045280569,27.0943057715066,,30267.61176718721,Upper middle income,10.317833501221884
Ecuador,ECU,2045,20950628.0,22.5327458906051,26.8880572132606,,32156.692750007147,Upper middle income,10.378375880629378
Ecuador,ECU,2046,21038531.0,23.2182556573508,26.6830049549246,,34163.67622830927,Upper middle income,10.438918260036857
Ecuador,ECU,2047,21121175.0,23.9301719601117,26.4818714433127,,36295.92080586348,Upper middle income,10.499460639444337
Ecuador,ECU,2048,21198613.0,24.6702655265277,26.2851166911605,,38561.244356187664,Upper middle income,10.560003018851816
Ecuador,ECU,2049,21270656.0,25.4434873427236,26.0937164938208,,40967.952686776865,Upper middle income,10.620545398259296
Ecuador,ECU,2050,21337237.0,26.2341462280756,25.9050011133835,,43524.869992341686,Upper middle income,10.681087777666775
"Egypt, Arab Rep.",EGY,2000,73083284.0,6.8195207771389,62.5739342077394,4.92244291,1366.09274372613,Lower middle income,7.219709932208249
"Egypt, Arab Rep.",EGY,2001,74652029.0,6.77028916634008,61.1699530880177,5.40030336,1295.1374184163,Lower middle income,7.166372083111063
"Egypt, Arab Rep.",EGY,2002,76239137.0,6.71711649484969,59.8430297022227,5.5107379,1116.82884626213,Lower middle income,7.018248561063978
"Egypt, Arab Rep.",EGY,2003,77853548.0,6.64958839177529,58.5542208455465,5.2242527,1031.27556291284,Lower middle income,6.938551725620784
"Egypt, Arab Rep.",EGY,2004,79477443.0,6.56500074317417,57.3467030300573,4.85732365,991.255689145253,Lower middle income,6.898972512297282
"Egypt, Arab Rep.",EGY,2005,81101004.0,6.4723759634556,56.3079808775792,4.92229176,1104.80340733395,Lower middle income,7.007422686208674
"Egypt, Arab Rep.",EGY,2006,82700403.0,6.38822554451636,55.4956448948339,4.84190083,1298.97900203124,Lower middle income,7.169333851821889
"Egypt, Arab Rep.",EGY,2007,84276225.0,6.32476752959616,54.9409479469398,4.44493246,1547.74170735909,Lower middle income,7.344552184516528
"Egypt, Arab Rep.",EGY,2008,85864789.0,6.28794321108333,54.6196136196509,4.46634817,1896.21594269779,Lower middle income,7.547615570157506
"Egypt, Arab Rep.",EGY,2009,87501636.0,6.28354104638759,54.4759955316666,4.37870932,2161.63964573927,Lower middle income,7.678622307960794
"Egypt, Arab Rep.",EGY,2010,89196072.0,6.31986851418943,54.4965233642973,4.15319157,2455.08194645282,Lower middle income,7.8059154190820585
"Egypt, Arab Rep.",EGY,2011,91093059.0,6.38516908928163,54.5210442679833,4.35707569,2590.64384891965,Lower middle income,7.859661714116598
"Egypt, Arab Rep.",EGY,2012,93161001.0,6.4783022469015,54.5623914832307,4.45891809,2996.0677072015,Lower middle income,8.005055943581185
"Egypt, Arab Rep.",EGY,2013,95333553.0,6.58389969244239,54.6775635185456,4.6710043,3025.52563552448,Lower middle income,8.014840119179505
"Egypt, Arab Rep.",EGY,2014,97528654.0,6.68550128712773,54.8564601270162,4.77415323,3133.39102265541,Lower middle income,8.049871090906265
"Egypt, Arab Rep.",EGY,2015,99597342.0,6.80516609988622,55.1726995219671,5.06153202,3306.98159414141,Lower middle income,8.103791147239486
"Egypt, Arab Rep.",EGY,2016,101644589.0,6.94309086801381,55.3922593425575,5.07462406,3270.6287768197,Lower middle income,8.092737531895827
"Egypt, Arab Rep.",EGY,2017,103696057.0,7.09697045251357,55.4280694648096,5.34661913,2395.10333299491,Lower middle income,7.781181654214873
"Egypt, Arab Rep.",EGY,2018,105682094.0,7.26668451982911,55.2169179224072,4.74892998,2484.70315630508,Lower middle income,7.81790847719232
"Egypt, Arab Rep.",EGY,2019,107553158.0,7.44924287915129,54.7189630586242,4.5994668,2962.98892023003,Lower middle income,7.993953808190951
"Egypt, Arab Rep.",EGY,2020,109315124.0,7.58665174911614,54.1349009642094,4.15384626,3511.11381026379,Lower middle income,8.163688590984505
"Egypt, Arab Rep.",EGY,2021,110957008.0,7.63834702066039,53.477218427384,4.60955143,3827.35415374308,Lower middle income,8.249929021970582
"Egypt, Arab Rep.",EGY,2022,112618250.0,7.74772796448056,52.713744569238,4.70438385,4233.30783744856,Lower middle income,8.35073896111049
"Egypt, Arab Rep.",EGY,2023,114535772.0,7.93940459919248,51.8172664365122,,3457.45691570455,Lower middle income,8.148288602349067
"Egypt, Arab Rep.",EGY,2024,116538258.0,8.13543188265904,50.8747635738631,,4588.106940460042,Lower middle income,8.4312227867091
"Egypt, Arab Rep.",EGY,2025,118365995.0,8.34412428923757,49.9524953651169,,4870.559344700298,Lower middle income,8.490964064655884
"Egypt, Arab Rep.",EGY,2026,120101175.0,8.55299932118918,48.9912087780623,,5170.400044744627,Lower middle income,8.550705342602683
"Egypt, Arab Rep.",EGY,2027,121847617.0,8.75542100979814,47.9338009874739,,5488.699496451744,Lower middle income,8.610446620549467
"Egypt, Arab Rep.",EGY,2028,123608457.0,8.94838786225645,46.7428288065473,,5826.594054936036,Lower middle income,8.670187898496266
"Egypt, Arab Rep.",EGY,2029,125373049.0,9.133007845028,45.4996724942952,,6185.290031447788,Lower middle income,8.72992917644305
"Egypt, Arab Rep.",EGY,2030,127139322.0,9.30556558304075,44.2696597237305,,6566.068000003807,Lower middle income,8.78967045438985
"Egypt, Arab Rep.",EGY,2031,128912251.0,9.47723213777184,43.1683944691029,,6970.287369140958,Lower middle income,8.849411732336648
"Egypt, Arab Rep.",EGY,2032,130695078.0,9.65679692860874,42.2279993559935,,7399.391235116224,Lower middle income,8.909153010283433
"Egypt, Arab Rep.",EGY,2033,132485605.0,9.84987430155709,41.5328428495517,,7854.911533878879,Lower middle income,8.968894288230231
"Egypt, Arab Rep.",EGY,2034,134287840.0,10.0618142427729,41.138846290341,,8338.474510206574,Lower middle income,9.028635566177016
"Egypt, Arab Rep.",EGY,2035,136097217.0,10.2803602459215,40.8599540070949,,8851.806523533263,Lower middle income,9.088376844123815
"Egypt, Arab Rep.",EGY,2036,137913263.0,10.5052199058008,40.6606589470677,,9396.740211192877,Lower middle income,9.1481181220706
"Egypt, Arab Rep.",EGY,2037,139738696.0,10.7382213391038,40.5240521382779,,9975.221031085677,Lower middle income,9.207859400017398
"Egypt, Arab Rep.",EGY,2038,141565831.0,10.9718971884829,40.3798747340909,,10589.314207121282,Lower middle income,9.267600677964182
"Egypt, Arab Rep.",EGY,2039,143393264.0,11.2093689228827,40.226311928644,,11241.212102238293,Lower middle income,9.327341955910981
"Egypt, Arab Rep.",EGY,2040,145213654.0,11.4609362013488,40.0770226743023,,11933.242045318539,Lower middle income,9.38708323385778
"Egypt, Arab Rep.",EGY,2041,147018557.0,11.7308148265967,39.9371587881988,,12667.874639942233,Lower middle income,9.446824511804564
"Egypt, Arab Rep.",EGY,2042,148800781.0,12.0165723070254,39.7946076931483,,13447.732584645666,Lower middle income,9.506565789751363
"Egypt, Arab Rep.",EGY,2043,150547656.0,12.3181897848625,39.6400714407733,,14275.600036168571,Lower middle income,9.566307067698148
"Egypt, Arab Rep.",EGY,2044,152255334.0,12.6363645690318,39.4610816349872,,15154.432549123203,Lower middle income,9.626048345644946
"Egypt, Arab Rep.",EGY,2045,153919189.0,12.9684005959313,39.2454032118627,,16087.367627564825,Lower middle income,9.685789623591731
"Egypt, Arab Rep.",EGY,2046,155535948.0,13.3084110286344,38.9893977146254,,17077.73592613985,Lower middle income,9.74553090153853
"Egypt, Arab Rep.",EGY,2047,157114405.0,13.6616627684498,38.69622791698,,18129.073140793946,Lower middle income,9.805272179485314
"Egypt, Arab Rep.",EGY,2048,158657389.0,14.0419045789987,38.3708767177989,,19245.132631498087,Lower middle income,9.865013457432113
"Egypt, Arab Rep.",EGY,2049,160161614.0,14.4413228338398,38.013547538516,,20429.89882204933,Lower middle income,9.924754735378912
"Egypt, Arab Rep.",EGY,2050,161630192.0,14.8499737857979,37.6261494797422,,21687.601424790846,Lower middle income,9.984496013325696
Ethiopia,ETH,2000,67411494.0,5.26663706782069,96.1976630300492,4.36504698,122.269202606069,Low income,4.8062251925520165
Ethiopia,ETH,2001,69487762.0,5.27689227446435,96.4772230585121,4.72316694,118.457204255261,Low income,4.774551749821212
Ethiopia,ETH,2002,71635517.0,5.27455446427606,96.3998362179868,4.7126298,109.593813612988,Low income,4.696780927783857
Ethiopia,ETH,2003,73832663.0,5.27088201460225,96.0698576708954,4.89970922,116.800491132777,Low income,4.760467275289199
Ethiopia,ETH,2004,76077206.0,5.27055596669157,95.5947702654432,4.31281853,133.169812538096,Low income,4.891625099824364
Ethiopia,ETH,2005,78367470.0,5.27549894855572,94.9992213132915,4.10098124,158.243458082465,Low income,5.0641347210384575
Ethiopia,ETH,2006,80703490.0,5.28162973305159,94.2189482250408,4.45757294,189.345737521418,Low income,5.243574642984934
Ethiopia,ETH,2007,83103217.0,5.28322763431366,93.1683203735081,5.00128317,237.146255996319,Low income,5.4686770647071645
Ethiopia,ETH,2008,85543668.0,5.28755580778772,91.8854788630763,4.28063869,316.410475118075,Low income,5.7570403425454515
Ethiopia,ETH,2009,88007636.0,5.3013464563979,90.3875694065593,4.6496563,368.574712267445,Low income,5.90964343807342
Ethiopia,ETH,2010,90538514.0,5.32231052064965,88.6764450299881,5.46637249,330.619412798644,Low income,5.800967903562083
Ethiopia,ETH,2011,93149970.0,5.34866838127307,86.817293332819,4.46897745,343.024942351887,Low income,5.837803162749173
Ethiopia,ETH,2012,95798767.0,5.37887075689279,84.8572611931426,4.5395956,452.101031885754,Low income,6.113905676726077
Ethiopia,ETH,2013,98438751.0,5.40302806752253,82.8731267513763,4.07506514,484.039833104062,Low income,6.18216720313197
Ethiopia,ETH,2014,101115610.0,5.4190929891968,80.9155668691289,4.03365517,549.986577082588,Low income,6.309893872624317
Ethiopia,ETH,2015,103867135.0,5.41394890276207,79.0432306068347,3.82316828,621.845673808133,Low income,6.4326919491054335
Ethiopia,ETH,2016,106718162.0,5.39478565290047,77.2674569238235,3.60033751,696.195884706786,Low income,6.5456310642808475
Ethiopia,ETH,2017,109666481.0,5.38842935107786,75.5969967040518,3.45336914,745.632449222154,Low income,6.614232783376832
Ethiopia,ETH,2018,112664152.0,5.39612955081909,74.1217900224762,3.30371761,747.968143637014,Low income,6.617360388346983
Ethiopia,ETH,2019,115737383.0,5.41556721801467,72.8341998037791,3.24287128,828.70897229725,Low income,6.719869034750953
Ethiopia,ETH,2020,118917671.0,5.43384894019026,71.6193612520986,3.48096275,905.313175805855,Low income,6.808280934452426
Ethiopia,ETH,2021,122138588.0,5.44251443212072,70.4849921111863,3.2075386,910.947840320752,Low income,6.814485640209995
Ethiopia,ETH,2022,125384287.0,5.46515340367129,69.4524318139795,2.85274577,1011.0732858233,Low income,6.918767704843657
Ethiopia,ETH,2023,128691692.0,5.51886869123526,68.5059970244289,,1272.01628209211,Low income,7.148358544205022
Ethiopia,ETH,2024,132059767.0,5.59691374919611,67.6829814187754,,1494.5879107198134,Low income,7.309605802824251
Ethiopia,ETH,2025,135472051.0,5.68969926481904,66.9487000412022,,1669.4516184962263,Low income,7.42025047932691
Ethiopia,ETH,2026,138902185.0,5.79010829409009,66.26389445826,,1864.7740199888144,Low income,7.530895155829569
Ethiopia,ETH,2027,142364797.0,5.89879387153141,65.6520699626788,,2082.9487402321524,Low income,7.641539832332228
Ethiopia,ETH,2028,145841261.0,6.01540404287538,65.1207237371621,,2326.649453460713,Low income,7.752184508834887
Ethiopia,ETH,2029,149336062.0,6.13535648222215,64.5909380885591,,2598.8626482885516,Low income,7.862829185337546
Ethiopia,ETH,2030,152855357.0,6.25402623879518,63.9870604379672,,2902.924226347547,Low income,7.973473861840205
Ethiopia,ETH,2031,156382428.0,6.370396241283,63.291966361243,,3242.5603828908543,Low income,8.084118538342835
Ethiopia,ETH,2032,159923899.0,6.48617985426554,62.508953739249,,3621.9332703432374,Low income,8.194763214845494
Ethiopia,ETH,2033,163453315.0,6.59814318420319,61.6331421981995,,4045.6920043918353,Low income,8.305407891348153
Ethiopia,ETH,2034,166978793.0,6.70125772539541,60.641618149359,,4519.029637685436,Low income,8.416052567850812
Ethiopia,ETH,2035,170532954.0,6.79665282502555,59.5681524257247,,5047.746799338775,Low income,8.526697244353471
Ethiopia,ETH,2036,174097775.0,6.88602026902306,58.4747309301142,,5638.3227801278845,Low income,8.63734192085613
Ethiopia,ETH,2037,177661138.0,6.96897611481694,57.3904879979412,,6297.994934506903,Low income,8.74798659735879
Ethiopia,ETH,2038,181235897.0,7.04693393146411,56.3270368777853,,7034.84737249715,Low income,8.85863127386142
Ethiopia,ETH,2039,184835111.0,7.12371776609781,55.2832064979671,,7857.910028345581,Low income,8.969275950364079
Ethiopia,ETH,2040,188450902.0,7.20644778322918,54.2792273705367,,8777.269320010264,Low income,9.079920626866738
Ethiopia,ETH,2041,192068630.0,7.29895292954502,53.3293674545099,,9804.19175557978,Low income,9.190565303369397
Ethiopia,ETH,2042,195695304.0,7.39873329070315,52.421840004595,,10951.262001388168,Low income,9.301209979872056
Ethiopia,ETH,2043,199347986.0,7.50406563219231,51.5538407040071,,12232.53710381516,Low income,9.411854656374715
Ethiopia,ETH,2044,203014371.0,7.61405866031506,50.7236174718358,,13663.718754719508,Low income,9.522499332877373
Ethiopia,ETH,2045,206673639.0,7.72720476858902,49.9318115972913,,15262.345711572789,Low income,9.633144009380004
Ethiopia,ETH,2046,210337848.0,7.83929548246559,49.1751354289443,,17048.008730354806,Low income,9.743788685882663
Ethiopia,ETH,2047,214023508.0,7.94504617813205,48.4485258488609,,19042.59064515082,Low income,9.854433362385322
Ethiopia,ETH,2048,217710205.0,8.04539185780516,47.7563973084009,,21270.534536571566,Low income,9.965078038887981
Ethiopia,ETH,2049,221377337.0,8.15531568243361,47.105589248034,,23759.14327532405,Low income,10.07572271539064
Ethiopia,ETH,2050,225021875.0,8.29092037388252,46.4935645939088,,26538.914111763694,Low income,10.186367391893299
Germany,DEU,2000,82211508.0,24.2477248722868,23.0587659515346,9.88843536,23925.8559901991,High income,10.082714993745883
Germany,DEU,2001,82349925.0,24.9108166139553,22.8778139021257,9.92069149,23878.3641471651,High income,10.08072806211006
Germany,DEU,2002,82488495.0,25.5882956322125,22.6204568894395,10.18365669,25486.5942008748,High income,10.145907875295809
Germany,DEU,2003,82534176.0,26.3396505481219,22.3186023394632,10.40202236,30711.1022511331,High income,10.332379505045171
Germany,DEU,2004,82516260.0,27.2704634909127,22.0274291765875,10.14603233,34566.7359143735,High income,10.450647108856282
Germany,DEU,2005,82469422.0,28.2958968695441,21.7458265566651,10.31153965,35084.4363546269,High income,10.465512902419162
Germany,DEU,2006,82376451.0,29.4080511154121,21.4363310956692,10.17995167,36980.3349948954,High income,10.518141563712833
Germany,DEU,2007,82266372.0,30.2789123501651,21.1823380035117,10.05132961,42350.9217211489,High income,10.653745464215234
Germany,DEU,2008,82110097.0,30.7991869707201,21.0158117972521,10.25128746,46386.3295924799,High income,10.74476007395337
Germany,DEU,2009,81902307.0,31.2252210513745,20.9326427257687,11.23791218,42487.2137101496,High income,10.656958455768068
Germany,DEU,2010,81776930.0,31.2836478267731,20.8338823882359,11.09592915,42409.9356994694,High income,10.655137946303125
Germany,DEU,2011,80274983.0,31.1406005583242,20.6056346172564,10.77844906,47646.582043143,High income,10.771566176040404
Germany,DEU,2012,80425823.0,31.282652731417,20.2978535421048,10.85345554,44735.5882319701,High income,10.70852462115131
Germany,DEU,2013,80645605.0,31.5565826945796,20.0631663677379,10.99905777,47220.0102098851,High income,10.762573026858988
Germany,DEU,2014,80982500.0,31.8220023900549,20.0101708291702,11.02588272,48971.0824722599,High income,10.79898524925622
Germany,DEU,2015,81686611.0,32.0268681402872,20.0955388462889,11.19027996,41911.0109851054,High income,10.643303863393747
Germany,DEU,2016,82348669.0,32.2482094758743,20.3338363835629,11.24166584,42961.0356905775,High income,10.668048837145813
Germany,DEU,2017,82657002.0,32.6342617227857,20.6239913786603,11.32552433,45526.5999576533,High income,10.726052048572503
Germany,DEU,2018,82905782.0,33.0059176113602,20.8695376352005,11.47314644,48874.8595028454,High income,10.797018422661447
