Country,ISO3,Year,Population,Dependency_Ratio_Old,Dependency_Ratio_Young,Health_Expenditure,GDP_percapita,income_level,log_GDP_percapita
Germany,DEU,2046,77520736.0,52.4484089773929,22.2306899520047,,,High income,
Germany,DEU,2047,77251896.0,52.7672397229876,22.4502327114441,,,High income,
Germany,DEU,2048,76969792.0,53.0545877873844,22.6889885586216,,,High income,
Germany,DEU,2049,76701424.0,53.2923755064739,22.9376620447617,,,High income,
Germany,DEU,2050,76447512.0,53.5143256929545,23.195360915797,,,High income,
Ecuador,ECU,2000,12689206.0,7.86019008347528,59.0746809884425,3.4825685,1382.23421759909,Upper middle income,7.231456467246611
Ecuador,ECU,2001,12910740.0,7.97955755231297,58.2213911935274,3.97254419,1791.30359685037,Upper middle income,7.490698900174364
Ecuador,ECU,2002,13138472.0,8.10670091069432,57.3678228728005,4.72293711,2059.1585535974,Upper middle income,7.630052709209913
Ecuador,ECU,2003,13372306.0,8.24112354946905,56.4905081297733,5.70121288,2315.62215223014,Upper middle income,7.747433678677548
Ecuador,ECU,2004,13608701.0,8.38059890918829,55.5640299822029,5.790411,2586.20914663347,Upper middle income,7.857948432563203
Ecuador,ECU,2005,13846163.0,8.51872179297019,54.5923055999572,5.76793766,2909.02606014388,Upper middle income,7.975573616909485
Ecuador,ECU,2006,14086131.0,8.65170486971535,53.5872550414146,5.84506655,3243.67010359339,Upper middle income,8.084460715734057
Ecuador,ECU,2007,14328773.0,8.7869402294284,52.570281422984,5.55722475,3478.92488770671,Upper middle income,8.154478584722467
Ecuador,ECU,2008,14575202.0,8.9428852500404,51.6032526472122,5.52174902,4194.75750661981,Upper middle income,8.341590811895546
Ecuador,ECU,2009,14825954.0,9.11902694958753,50.7253286274733,6.03388453,4053.36331139298,Upper middle income,8.307302262727573
Ecuador,ECU,2010,15076695.0,9.30019810275752,49.8734777528196,6.34925699,4520.30959039763,Upper middle income,8.41633576393151
Ecuador,ECU,2011,15326227.0,9.47028436064045,49.0157486828874,6.60509682,5153.6916424375,Upper middle income,8.547468560636602
Ecuador,ECU,2012,15572194.0,9.63687108382388,48.152082652329,6.87859821,5634.08393191094,Upper middle income,8.636589845718136
Ecuador,ECU,2013,15807128.0,9.83798027028625,47.2200399125045,6.77866411,6109.29031510341,Upper middle income,8.717565894045311
Ecuador,ECU,2014,16035124.0,10.0783935702262,46.2128683196602,6.76601839,6405.79979300441,Upper middle income,8.764959076637384
Ecuador,ECU,2015,16266225.0,10.324636920303,45.1673733619485,7.76786041,5976.1596805651,Upper middle income,8.695533446764424
Ecuador,ECU,2016,16505139.0,10.5542896832542,44.0716423973308,7.58817482,5917.63771271481,Upper middle income,8.685692613228005
Ecuador,ECU,2017,16759519.0,10.7678628155725,42.9725537026775,7.52484131,6233.32244797718,Upper middle income,8.737664767859222
Ecuador,ECU,2018,17049547.0,11.0001244721145,41.89563676813,7.83214045,6303.91892523596,Upper middle income,8.748926770610463
Ecuador,ECU,2019,17340021.0,11.2697116186031,40.8610821101763,7.80768251,6205.05759479761,Upper middle income,8.733119979593633
Ecuador,ECU,2020,17546065.0,11.4495006166191,39.9638217906488,8.6576252,5463.64509649315,Upper middle income,8.605871446083462
Ecuador,ECU,2021,17682454.0,11.5599416884375,39.1491792777126,8.20646191,6075.8026572556,Upper middle income,8.712069384132183
Ecuador,ECU,2022,17823897.0,11.7815729993469,38.2945348203168,7.53457022,6540.99824522101,Upper middle income,8.785845069687367
Ecuador,ECU,2023,17980083.0,12.0965454474112,37.3748619183195,,6609.80408154957,Upper middle income,8.796309292701409
Ecuador,ECU,2024,18135478.0,12.4166360262669,36.3925485282803,,,Upper middle income,
Ecuador,ECU,2025,18289896.0,12.7345924195644,35.4034821147983,,,Upper middle income,
Ecuador,ECU,2026,18444506.0,13.0618771126093,34.4319874740809,,,Upper middle income,
Ecuador,ECU,2027,18600320.0,13.4010748370542,33.5061780542044,,,Upper middle income,
Ecuador,ECU,2028,18757226.0,13.7626691263599,32.7226662337057,,,Upper middle income,
Ecuador,ECU,2029,18914095.0,14.147501427111,32.0741256587439,,,Upper middle income,
Ecuador,ECU,2030,19069719.0,14.5502131273194,31.4997399093083,,,Upper middle income,
Ecuador,ECU,2031,19222811.0,14.9713599173704,30.9973452310559,,,Upper middle income,
Ecuador,ECU,2032,19372500.0,15.4059815169831,30.516727989736,,,Upper middle income,
Ecuador,ECU,2033,19518745.0,15.8483781031578,30.0109932129931,,,Upper middle income,
Ecuador,ECU,2034,19661352.0,16.3053222888416,29.5371045520327,,,Upper middle income,
Ecuador,ECU,2035,19800128.0,16.7823845995686,29.134131054299,,,Upper middle income,
Ecuador,ECU,2036,19935165.0,17.2794675038238,28.7997182640558,,,Upper middle income,
Ecuador,ECU,2037,20066378.0,17.795724391427,28.5259011961892,,,Upper middle income,
Ecuador,ECU,2038,20193575.0,18.3301275139179,28.299441686399,,,Upper middle income,
Ecuador,ECU,2039,20316265.0,18.8806517757171,28.0972292688192,,,Upper middle income,
Ecuador,ECU,2040,20434220.0,19.4456846976407,27.900865696731,,,Upper middle income,
Ecuador,ECU,2041,20547450.0,20.025921787581,27.7043256830244,,,Upper middle income,
Ecuador,ECU,2042,20655768.0,20.6226780055045,27.5042688448227,,,Upper middle income,
Ecuador,ECU,2043,20759130.0,21.2374058693627,27.3003694924682,,,Upper middle income,
Ecuador,ECU,2044,20857470.0,21.873045280569,27.0943057715066,,,Upper middle income,
Ecuador,ECU,2045,20950628.0,22.5327458906051,26.8880572132606,,,Upper middle income,
Ecuador,ECU,2046,21038531.0,23.2182556573508,26.6830049549246,,,Upper middle income,
Ecuador,ECU,2047,21121175.0,23.9301719601117,26.4818714433127,,,Upper middle income,
Ecuador,ECU,2048,21198613.0,24.6702655265277,26.2851166911605,,,Upper middle income,
Ecuador,ECU,2049,21270656.0,25.4434873427236,26.0937164938208,,,Upper middle income,
Ecuador,ECU,2050,21337237.0,26.2341462280756,25.9050011133835,,,Upper middle income,
"Egypt, Arab Rep.",EGY,2000,73083284.0,6.8195207771389,62.5739342077394,4.92244291,1366.09274372613,Lower middle income,7.219709932208249
"Egypt, Arab Rep.",EGY,2001,74652029.0,6.77028916634008,61.1699530880177,5.40030336,1295.1374184163,Lower middle income,7.166372083111063
"Egypt, Arab Rep.",EGY,2002,76239137.0,6.71711649484969,59.8430297022227,5.5107379,1116.82884626213,Lower middle income,7.018248561063978
"Egypt, Arab Rep.",EGY,2003,77853548.0,6.64958839177529,58.5542208455465,5.2242527,1031.27556291284,Lower middle income,6.938551725620784
"Egypt, Arab Rep.",EGY,2004,79477443.0,6.56500074317417,57.3467030300573,4.85732365,991.255689145253,Lower middle income,6.898972512297282
"Egypt, Arab Rep.",EGY,2005,81101004.0,6.4723759634556,56.3079808775792,4.92229176,1104.80340733395,Lower middle income,7.007422686208674
"Egypt, Arab Rep.",EGY,2006,82700403.0,6.38822554451636,55.4956448948339,4.84190083,1298.97900203124,Lower middle income,7.169333851821889
"Egypt, Arab Rep.",EGY,2007,84276225.0,6.32476752959616,54.9409479469398,4.44493246,1547.74170735909,Lower middle income,7.344552184516528
"Egypt, Arab Rep.",EGY,2008,85864789.0,6.28794321108333,54.6196136196509,4.46634817,1896.21594269779,Lower middle income,7.547615570157506
"Egypt, Arab Rep.",EGY,2009,87501636.0,6.28354104638759,54.4759955316666,4.37870932,2161.63964573927,Lower middle income,7.678622307960794
"Egypt, Arab Rep.",EGY,2010,89196072.0,6.31986851418943,54.4965233642973,4.15319157,2455.08194645282,Lower middle income,7.8059154190820585
"Egypt, Arab Rep.",EGY,2011,91093059.0,6.38516908928163,54.5210442679833,4.35707569,2590.64384891965,Lower middle income,7.859661714116598
"Egypt, Arab Rep.",EGY,2012,93161001.0,6.4783022469015,54.5623914832307,4.45891809,2996.0677072015,Lower middle income,8.005055943581185
"Egypt, Arab Rep.",EGY,2013,95333553.0,6.58389969244239,54.6775635185456,4.6710043,3025.52563552448,Lower middle income,8.014840119179505
"Egypt, Arab Rep.",EGY,2014,97528654.0,6.68550128712773,54.8564601270162,4.77415323,3133.39102265541,Lower middle income,8.049871090906265
"Egypt, Arab Rep.",EGY,2015,99597342.0,6.80516609988622,55.1726995219671,5.06153202,3306.98159414141,Lower middle income,8.103791147239486
"Egypt, Arab Rep.",EGY,2016,101644589.0,6.94309086801381,55.3922593425575,5.07462406,3270.6287768197,Lower middle income,8.092737531895827
"Egypt, Arab Rep.",EGY,2017,103696057.0,7.09697045251357,55.4280694648096,5.34661913,2395.10333299491,Lower middle income,7.781181654214873
"Egypt, Arab Rep.",EGY,2018,105682094.0,7.26668451982911,55.2169179224072,4.74892998,2484.70315630508,Lower middle income,7.81790847719232
"Egypt, Arab Rep.",EGY,2019,107553158.0,7.44924287915129,54.7189630586242,4.5994668,2962.98892023003,Lower middle income,7.993953808190951
"Egypt, Arab Rep.",EGY,2020,109315124.0,7.58665174911614,54.1349009642094,4.15384626,3511.11381026379,Lower middle income,8.163688590984505
"Egypt, Arab Rep.",EGY,2021,110957008.0,7.63834702066039,53.477218427384,4.60955143,3827.35415374308,Lower middle income,8.249929021970582
"Egypt, Arab Rep.",EGY,2022,112618250.0,7.74772796448056,52.713744569238,4.70438385,4233.30783744856,Lower middle income,8.35073896111049
"Egypt, Arab Rep.",EGY,2023,114535772.0,7.93940459919248,51.8172664365122,,3457.45691570455,Lower middle income,8.148288602349067
"Egypt, Arab Rep.",EGY,2024,116538258.0,8.13543188265904,50.8747635738631,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2025,118365995.0,8.34412428923757,49.9524953651169,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2026,120101175.0,8.55299932118918,48.9912087780623,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2027,121847617.0,8.75542100979814,47.9338009874739,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2028,123608457.0,8.94838786225645,46.7428288065473,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2029,125373049.0,9.133007845028,45.4996724942952,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2030,127139322.0,9.30556558304075,44.2696597237305,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2031,128912251.0,9.47723213777184,43.1683944691029,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2032,130695078.0,9.65679692860874,42.2279993559935,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2033,132485605.0,9.84987430155709,41.5328428495517,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2034,134287840.0,10.0618142427729,41.138846290341,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2035,136097217.0,10.2803602459215,40.8599540070949,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2036,137913263.0,10.5052199058008,40.6606589470677,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2037,139738696.0,10.7382213391038,40.5240521382779,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2038,141565831.0,10.9718971884829,40.3798747340909,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2039,143393264.0,11.2093689228827,40.226311928644,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2040,145213654.0,11.4609362013488,40.0770226743023,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2041,147018557.0,11.7308148265967,39.9371587881988,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2042,148800781.0,12.0165723070254,39.7946076931483,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2043,150547656.0,12.3181897848625,39.6400714407733,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2044,152255334.0,12.6363645690318,39.4610816349872,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2045,153919189.0,12.9684005959313,39.2454032118627,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2046,155535948.0,13.3084110286344,38.9893977146254,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2047,157114405.0,13.6616627684498,38.69622791698,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2048,158657389.0,14.0419045789987,38.3708767177989,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2049,160161614.0,14.4413228338398,38.013547538516,,,Lower middle income,
"Egypt, Arab Rep.",EGY,2050,161630192.0,14.8499737857979,37.6261494797422,,,Lower middle income,
Ethiopia,ETH,2000,67411494.0,5.26663706782069,96.1976630300492,4.36504698,122.269202606069,Low income,4.8062251925520165
Ethiopia,ETH,2001,69487762.0,5.27689227446435,96.4772230585121,4.72316694,118.457204255261,Low income,4.774551749821212
Ethiopia,ETH,2002,71635517.0,5.27455446427606,96.3998362179868,4.7126298,109.593813612988,Low income,4.696780927783857
Ethiopia,ETH,2003,73832663.0,5.27088201460225,96.0698576708954,4.89970922,116.800491132777,Low income,4.760467275289199
Ethiopia,ETH,2004,76077206.0,5.27055596669157,95.5947702654432,4.31281853,133.169812538096,Low income,4.891625099824364
Ethiopia,ETH,2005,78367470.0,5.27549894855572,94.9992213132915,4.10098124,158.243458082465,Low income,5.0641347210384575
Ethiopia,ETH,2006,80703490.0,5.28162973305159,94.2189482250408,4.45757294,189.345737521418,Low income,5.243574642984934
Ethiopia,ETH,2007,83103217.0,5.28322763431366,93.1683203735081,5.00128317,237.146255996319,Low income,5.4686770647071645
Ethiopia,ETH,2008,85543668.0,5.28755580778772,91.8854788630763,4.28063869,316.410475118075,Low income,5.7570403425454515
Ethiopia,ETH,2009,88007636.0,5.3013464563979,90.3875694065593,4.6496563,368.574712267445,Low income,5.90964343807342
Ethiopia,ETH,2010,90538514.0,5.32231052064965,88.6764450299881,5.46637249,330.619412798644,Low income,5.800967903562083
Ethiopia,ETH,2011,93149970.0,5.34866838127307,86.817293332819,4.46897745,343.024942351887,Low income,5.837803162749173
Ethiopia,ETH,2012,95798767.0,5.37887075689279,84.8572611931426,4.5395956,452.101031885754,Low income,6.113905676726077
Ethiopia,ETH,2013,98438751.0,5.40302806752253,82.8731267513763,4.07506514,484.039833104062,Low income,6.18216720313197
Ethiopia,ETH,2014,101115610.0,5.4190929891968,80.9155668691289,4.03365517,549.986577082588,Low income,6.309893872624317
Ethiopia,ETH,2015,103867135.0,5.41394890276207,79.0432306068347,3.82316828,621.845673808133,Low income,6.4326919491054335
Ethiopia,ETH,2016,106718162.0,5.39478565290047,77.2674569238235,3.60033751,696.195884706786,Low income,6.5456310642808475
Ethiopia,ETH,2017,109666481.0,5.38842935107786,75.5969967040518,3.45336914,745.632449222154,Low income,6.614232783376832
Ethiopia,ETH,2018,112664152.0,5.39612955081909,74.1217900224762,3.30371761,747.968143637014,Low income,6.617360388346983
Ethiopia,ETH,2019,115737383.0,5.41556721801467,72.8341998037791,3.24287128,828.70897229725,Low income,6.719869034750953
Ethiopia,ETH,2020,118917671.0,5.43384894019026,71.6193612520986,3.48096275,905.313175805855,Low income,6.808280934452426
Ethiopia,ETH,2021,122138588.0,5.44251443212072,70.4849921111863,3.2075386,910.947840320752,Low income,6.814485640209995
Ethiopia,ETH,2022,125384287.0,5.46515340367129,69.4524318139795,2.85274577,1011.0732858233,Low income,6.918767704843657
Ethiopia,ETH,2023,128691692.0,5.51886869123526,68.5059970244289,,1272.01628209211,Low income,7.148358544205022
Ethiopia,ETH,2024,132059767.0,5.59691374919611,67.6829814187754,,,Low income,
Ethiopia,ETH,2025,135472051.0,5.68969926481904,66.9487000412022,,,Low income,
Ethiopia,ETH,2026,138902185.0,5.79010829409009,66.26389445826,,,Low income,
Ethiopia,ETH,2027,142364797.0,5.89879387153141,65.6520699626788,,,Low income,
Ethiopia,ETH,2028,145841261.0,6.01540404287538,65.1207237371621,,,Low income,
Ethiopia,ETH,2029,149336062.0,6.13535648222215,64.5909380885591,,,Low income,
Ethiopia,ETH,2030,152855357.0,6.25402623879518,63.9870604379672,,,Low income,
Ethiopia,ETH,2031,156382428.0,6.370396241283,63.291966361243,,,Low income,
Ethiopia,ETH,2032,159923899.0,6.48617985426554,62.508953739249,,,Low income,
Ethiopia,ETH,2033,163453315.0,6.59814318420319,61.6331421981995,,,Low income,
Ethiopia,ETH,2034,166978793.0,6.70125772539541,60.641618149359,,,Low income,
Ethiopia,ETH,2035,170532954.0,6.79665282502555,59.5681524257247,,,Low income,
Ethiopia,ETH,2036,174097775.0,6.88602026902306,58.4747309301142,,,Low income,
Ethiopia,ETH,2037,177661138.0,6.96897611481694,57.3904879979412,,,Low income,
Ethiopia,ETH,2038,181235897.0,7.04693393146411,56.3270368777853,,,Low income,
Ethiopia,ETH,2039,184835111.0,7.12371776609781,55.2832064979671,,,Low income,
Ethiopia,ETH,2040,188450902.0,7.20644778322918,54.2792273705367,,,Low income,
Ethiopia,ETH,2041,192068630.0,7.29895292954502,53.3293674545099,,,Low income,
Ethiopia,ETH,2042,195695304.0,7.39873329070315,52.421840004595,,,Low income,
Ethiopia,ETH,2043,199347986.0,7.50406563219231,51.5538407040071,,,Low income,
Ethiopia,ETH,2044,203014371.0,7.61405866031506,50.7236174718358,,,Low income,
Ethiopia,ETH,2045,206673639.0,7.72720476858902,49.9318115972913,,,Low income,
Ethiopia,ETH,2046,210337848.0,7.83929548246559,49.1751354289443,,,Low income,
Ethiopia,ETH,2047,214023508.0,7.94504617813205,48.4485258488609,,,Low income,
Ethiopia,ETH,2048,217710205.0,8.04539185780516,47.7563973084009,,,Low income,
Ethiopia,ETH,2049,221377337.0,8.15531568243361,47.105589248034,,,Low income,
Ethiopia,ETH,2050,225021875.0,8.29092037388252,46.4935645939088,,,Low income,
United Kingdom,GBR,2000,58892514.0,24.3798919178771,29.0515939480493,7.15692902,28280.926786099,High income,10.249942891259204
United Kingdom,GBR,2001,59119673.0,24.3222603622768,28.5600724219408,7.45211363,27906.5695029641,High income,10.236617406147737
United Kingdom,GBR,2002,59370479.0,24.2949023425826,28.2015278133701,7.87847328,30077.741432188,High income,10.311540689878639
United Kingdom,GBR,2003,59647577.0,24.2919216881843,28.0653712645947,8.07831287,34442.6875402308,High income,10.447051990927688
United Kingdom,GBR,2004,59987905.0,24.2947848045532,27.9210015361923,8.3386755,40366.8886650968,High income,10.605765140406179
United Kingdom,GBR,2005,60401206.0,24.2283963922568,27.5991751704538,8.39430904,42104.7884375024,High income,10.647916752810747
United Kingdom,GBR,2006,60846820.0,24.11995306204,27.2808952251375,8.54522514,44512.4590296865,High income,10.703524407162954
United Kingdom,GBR,2007,61322463.0,24.1072449980886,27.0489412084974,8.75711441,50397.6854954706,High income,10.827700530296063
United Kingdom,GBR,2008,61806995.0,24.2466529753894,26.9480696832895,9.04033756,47396.1202078484,High income,10.766295652178
United Kingdom,GBR,2009,62276270.0,24.5034007984281,26.9372844567587,9.84771252,38744.131693043,High income,10.564734583133736
United Kingdom,GBR,2010,62766365.0,24.7915439530878,26.9464792116902,9.78937912,39598.957119545,High income,10.586558061530765
United Kingdom,GBR,2011,63258810.0,25.2596313867542,27.0218131264501,9.7956152,42109.6418795749,High income,10.64803201671646
United Kingdom,GBR,2012,63700215.0,26.0082203536055,27.221572487874,9.89160061,42497.3404974322,High income,10.657196776423508
United Kingdom,GBR,2013,64128273.0,26.7118015334454,27.4430121445438,9.97822475,43426.2981405143,High income,10.67882048451429
United Kingdom,GBR,2014,64602298.0,27.2278757927975,27.6159855496989,9.90305996,47439.6165895125,High income,10.767212951630357
United Kingdom,GBR,2015,65116219.0,27.6148260360841,27.786734675662,9.83625221,44964.3911437292,High income,10.713626147585956
United Kingdom,GBR,2016,65611593.0,27.9357658563332,27.988827885722,9.76546955,40985.2351382417,High income,10.620967162248707
United Kingdom,GBR,2017,66058859.0,28.2812710267658,28.1986900605486,9.60016823,40572.1214823783,High income,10.610836446733204
United Kingdom,GBR,2018,66460344.0,28.6623382707267,28.3421061415894,9.73837566,43203.8141057739,High income,10.673684059820422
United Kingdom,GBR,2019,66836327.0,29.0585517302394,28.3724713666602,9.95388126,42662.5353740311,High income,10.661076422374444
United Kingdom,GBR,2020,67081234.0,29.3337810451412,28.3255974799782,11.96547699,40201.6812422928,High income,10.601664095680182
United Kingdom,GBR,2021,67026292.0,29.503015999012,28.1099441666998,12.01903439,46896.8662432834,High income,10.755706134361521
United Kingdom,GBR,2022,67791000.0,29.8395141244777,27.7886804210487,11.05087757,45935.9276473925,High income,10.735002827285426
United Kingdom,GBR,2023,68350000.0,30.3666932322808,27.4797045558835,,49463.8554617343,High income,10.808997489144016
United Kingdom,GBR,2024,68771048.0,30.797930216115,27.1420620907147,,,High income,
United Kingdom,GBR,2025,69152288.0,31.1099081064582,26.7868226739784,,,High income,
United Kingdom,GBR,2026,69498696.0,31.4768238018682,26.3983894699664,,,High income,
United Kingdom,GBR,2027,69838904.0,31.8793814223972,25.9759797057746,,,High income,
United Kingdom,GBR,2028,70158544.0,32.2868099297945,25.566694253354,,,High income,
United Kingdom,GBR,2029,70457592.0,32.7238074512861,25.2142463917397,,,High income,
United Kingdom,GBR,2030,70754056.0,33.2149341660554,24.9005393361596,,,High income,
United Kingdom,GBR,2031,71026064.0,33.7110660588173,24.5946965188633,,,High income,
United Kingdom,GBR,2032,71288168.0,34.22114525269,24.3208306647676,,,High income,
United Kingdom,GBR,2033,71550664.0,34.7609055891921,24.1140759283014,,,High income,
United Kingdom,GBR,2034,71794928.0,35.3262845246792,23.980805822868,,,High income,
United Kingdom,GBR,2035,72038704.0,35.8474757410612,23.9146987703636,,,High income,
United Kingdom,GBR,2036,72267424.0,36.3478952266016,23.8960039242196,,,High income,
United Kingdom,GBR,2037,72486896.0,36.8991448915455,23.9140451855385,,,High income,
United Kingdom,GBR,2038,72706664.0,37.3578618978454,23.9364276562807,,,High income,
United Kingdom,GBR,2039,72915928.0,37.6861555726434,23.9517687350856,,,High income,
United Kingdom,GBR,2040,73120760.0,37.9415529497716,23.9792628356788,,,High income,
United Kingdom,GBR,2041,73320688.0,38.1385866043306,24.0256854118726,,,High income,
United Kingdom,GBR,2042,73514656.0,38.2937787882798,24.0886380878902,,,High income,
United Kingdom,GBR,2043,73707184.0,38.4426829876335,24.1680480980811,,,High income,
United Kingdom,GBR,2044,73883976.0,38.6659183642955,24.2704084960856,,,High income,
United Kingdom,GBR,2045,74052112.0,39.0249942328369,24.4000953112947,,,High income,
United Kingdom,GBR,2046,74209264.0,39.4291951373167,24.5390878986539,,,High income,
United Kingdom,GBR,2047,74359080.0,39.8213337723444,24.6730721762857,,,High income,
United Kingdom,GBR,2048,74495136.0,40.1958017140103,24.7946189145676,,,High income,
United Kingdom,GBR,2049,74616808.0,40.5402913211917,24.8961682172767,,,High income,
United Kingdom,GBR,2050,74726632.0,40.9490993350539,24.9896003286325,,,High income,
Greece,GRC,2000,10805808.0,25.3534855466444,23.5625747969904,7.24332571,11638.2010697215,High income,9.362048162066984
Greece,GRC,2001,10862132.0,25.7683879120197,23.4891398683384,7.9878397,12156.9572824221,High income,9.405656900724013
Greece,GRC,2002,10902022.0,26.2318853108803,23.3693503583658,8.23377991,13782.195640943,High income,9.53113286721206
Greece,GRC,2003,10928070.0,26.7158028018098,23.0981373728002,8.44915581,18020.612039764,High income,9.79927149505636
Greece,GRC,2004,10955141.0,27.1410317274481,22.7827072769754,8.0939045,21449.2552764245,High income,9.973445204705634
Greece,GRC,2005,10987314.0,27.483167045616,22.494699327337,8.56466961,22054.1315756886,High income,10.001255236369957
Greece,GRC,2006,11020362.0,27.7275838559945,22.2376748800113,8.25866985,24416.0232970275,High income,10.102994888254251
Greece,GRC,2007,11048473.0,27.8926884260982,22.0290429709285,8.39808273,28440.7625328955,High income,10.255578695544223
Greece,GRC,2008,11077841.0,28.0725084251966,21.9564062101323,8.82774162,31695.8331092209,High income,10.363940503566726
Greece,GRC,2009,11107017.0,28.4027131134176,22.0115586020256,9.40688515,29425.4573200263,High income,10.289615473894749
Greece,GRC,2010,11121341.0,28.9355270010858,22.101607767697,9.59662342,26653.0488008626,High income,10.19065882458394
Greece,GRC,2011,11104899.0,29.6261792035129,22.2453864745961,9.19330311,25504.7866510124,High income,10.146621425335269
Greece,GRC,2012,11045011.0,30.3927287216601,22.418271445747,8.92415524,21624.346052551,High income,9.98157509099837
Greece,GRC,2013,10965211.0,31.1945667531886,22.537467694462,8.43796444,21573.3449762805,High income,9.979213802755735
Greece,GRC,2014,10892413.0,31.9815431678696,22.5405608690021,7.8914113,21474.7257123892,High income,9.97463197435595
Greece,GRC,2015,10820883.0,32.713766269677,22.4786975567213,8.22004509,17980.7298238137,High income,9.797055898070218
Greece,GRC,2016,10775971.0,33.3505055933744,22.5010745920166,8.44874573,17919.2426377048,High income,9.793630422114855
Greece,GRC,2017,10754679.0,33.8784511452943,22.5581811091346,8.13515854,18631.9930129293,High income,9.832635436560311
Greece,GRC,2018,10732882.0,34.3558336019507,22.5442268460958,8.12024307,19873.4015238771,High income,9.897137509816558
Greece,GRC,2019,10721582.0,34.8041078249776,22.4856208227914,8.1982832,19335.3602002969,High income,9.869690833311724
Greece,GRC,2020,10698599.0,35.3006788331396,22.3378405677026,9.5242157,17886.733165236,High income,9.791814553077758
Greece,GRC,2021,10569207.0,36.1728657951338,22.2094780887736,9.18476486,20654.7001960815,High income,9.935698184890448
Greece,GRC,2022,10436882.0,36.9148929690617,22.0080368372807,8.49983692,20971.8349258283,High income,9.95093562249171
Greece,GRC,2023,10405588.0,37.3159509951963,21.5902982412416,,23400.7278817691,High income,10.060522406920517
Greece,GRC,2024,10226445.0,38.0958775721895,21.0363434610106,,,High income,
Greece,GRC,2025,10184387.0,38.8850507677798,20.4808366829307,,,High income,
Greece,GRC,2026,10140053.0,39.4290629958781,20.0390804995384,,,High income,
Greece,GRC,2027,10095301.0,39.9934402451084,19.6562707413899,,,High income,
Greece,GRC,2028,10049807.0,40.5761600026479,19.3432327185098,,,High income,
Greece,GRC,2029,10004021.0,41.2032563673973,19.0744669823616,,,High income,
Greece,GRC,2030,9958039.0,41.9221669371378,18.8116045519213,,,High income,
Greece,GRC,2031,9911555.0,42.7601428887369,18.5365605188415,,,High income,
Greece,GRC,2032,9862973.0,43.7712522672783,18.3170283218944,,,High income,
Greece,GRC,2033,9815499.0,44.9161350148984,18.2021999498123,,,High income,
Greece,GRC,2034,9768023.0,46.1106682140034,18.1765141194477,,,High income,
Greece,GRC,2035,9719693.0,47.3341765175357,18.2090147586757,,,High income,
Greece,GRC,2036,9672039.0,48.5377851075042,18.2440522994832,,,High income,
Greece,GRC,2037,9624004.0,49.7434449767954,18.376023211098,,,High income,
Greece,GRC,2038,9575977.0,50.9554334127307,18.6172498810456,,,High income,
Greece,GRC,2039,9528654.0,52.2110942757376,18.8917791143125,,,High income,
Greece,GRC,2040,9481190.0,53.5225805605385,19.2000666028207,,,High income,
Greece,GRC,2041,9434145.0,54.8811775622593,19.538742757497,,,High income,
Greece,GRC,2042,9388110.0,56.2415986742511,19.9115454386477,,,High income,
Greece,GRC,2043,9340947.0,57.5815838752453,20.3070953818953,,,High income,
Greece,GRC,2044,9292507.0,58.9812253113482,20.7265739915968,,,High income,
Greece,GRC,2045,9243931.0,60.3910145142721,21.1587614142135,,,High income,
Greece,GRC,2046,9194591.0,61.7344020314329,21.5864468526328,,,High income,
Greece,GRC,2047,9141560.0,62.945240784857,21.9879842238823,,,High income,
Greece,GRC,2048,9088117.0,63.9553776569313,22.3458565728558,,,High income,
Greece,GRC,2049,9031909.0,64.6697011136122,22.637903295046,,,High income,
Greece,GRC,2050,8975732.0,65.0727509696465,22.8524828708865,,,High income,
Guatemala,GTM,2000,11697592.0,7.13101644960593,83.6320476790529,5.39686108,1648.96578971559,Upper middle income,7.407903576265312
Guatemala,GTM,2001,11969422.0,7.13060531772072,82.8797338393324,6.07023716,1537.68663578252,Upper middle income,7.338034381440451
Guatemala,GTM,2002,12246915.0,7.1086815312958,81.8937008074519,6.01301289,1669.33517469705,Upper middle income,7.420180727164561
