Country,ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,learning_scores,GDP_percapita,trade_gdp,gov_consumption_gdp,Population,income_level,Region,log_GDP_percapita,D_2020,D_2021
Egypt,EGY,2002,5.5107379,4.7958836555481,66.5601461970724,6.71711649484969,59.8430297022227,67.846,35.7,6.384,,1116.82884626213,40.9870678279229,12.5890736342043,76239137.0,Lower middle income,Middle East & North Africa,7.018248561063978,0,0
Egypt,EGY,2003,5.2242527,4.94563007354736,65.2038092373218,6.64958839177529,58.5542208455465,68.045,34.0,6.393,,1031.27556291284,46.1796407185629,12.6706586826347,77853548.0,Lower middle income,Middle East & North Africa,6.938551725620784,0,0
Egypt,EGY,2004,4.85732365,4.67072010040283,63.9117037732315,6.56500074317417,57.3467030300573,68.211,32.6,6.402,,991.255689145253,57.8199052132701,12.7549969091284,79477443.0,Lower middle income,Middle East & North Africa,6.898972512297282,0,0
Egypt,EGY,2005,4.92229176,4.79442977905273,62.7803568410348,6.4723759634556,56.3079808775792,68.355,31.2,6.4110003,,1104.80340733395,62.9526462395543,12.7390900649954,81101004.0,Lower middle income,Middle East & North Africa,7.007422686208674,0,0
Egypt,EGY,2006,4.84190083,4.00178003311157,61.8838704393503,6.38822554451636,55.4956448948339,68.493,30.0,6.42,,1298.97900203124,61.5185365063947,12.2875182127246,82700403.0,Lower middle income,Middle East & North Africa,7.169333851821889,0,0
Egypt,EGY,2007,4.44493246,3.68460988998413,61.265715476536,6.32476752959616,54.9409479469398,68.627,28.8,6.659091,,1547.74170735909,65.077873254565,11.3319011815252,84276225.0,Lower middle income,Middle East & North Africa,7.344552184516528,0,0
Egypt,EGY,2008,4.46634817,3.76082992553711,60.9075568307342,6.28794321108333,54.6196136196509,68.761,27.7,6.898182,,1896.21594269779,71.6806253489671,10.8877721943049,85864789.0,Lower middle income,Middle East & North Africa,7.547615570157506,0,0
Egypt,EGY,2009,4.37870932,3.6391909122467,60.7595365780542,6.28354104638759,54.4759955316666,68.915,26.7,7.137273,,2161.63964573927,56.5534446363462,11.3509882939935,87501636.0,Lower middle income,Middle East & North Africa,7.678622307960794,0,0
Egypt,EGY,2010,4.15319157,3.54265189170837,60.8163918784867,6.31986851418943,54.4965233642973,69.078,25.6,7.3763638,399.3997,2455.08194645282,47.9363500745898,11.163600198906,89196072.0,Lower middle income,Middle East & North Africa,7.8059154190820585,0,0
Egypt,EGY,2011,4.35707569,3.3442964553833,60.9062133572649,6.38516908928163,54.5210442679833,69.232,24.6,7.6154547,,2590.64384891965,45.2556341623514,11.4506600539713,91093059.0,Lower middle income,Middle East & North Africa,7.859661714116598,0,0
Egypt,EGY,2012,4.45891809,3.36830472946167,61.0406937301322,6.4783022469015,54.5623914832307,69.464,23.7,7.8545456,,2996.0677072015,40.7117692721084,11.1781214545889,93161001.0,Lower middle income,Middle East & North Africa,8.005055943581185,0,0
Egypt,EGY,2013,4.6710043,4.12252616882324,61.261463210988,6.58389969244239,54.6775635185456,69.632,22.8,8.0936365,,3025.52563552448,40.373038056332,11.3523973339067,95333553.0,Lower middle income,Middle East & North Africa,8.014840119179505,0,0
Egypt,EGY,2014,4.77415323,4.25138568878174,61.5419614141439,6.68550128712773,54.8564601270162,69.911,22.0,8.332727,,3133.39102265541,36.9201877934272,11.849765258216,97528654.0,Lower middle income,Middle East & North Africa,8.049871090906265,0,0
Egypt,EGY,2015,5.06153202,3.93084812164307,61.9778656218534,6.80516609988622,55.1726995219671,70.135,21.2,8.571818,,3306.98159414141,34.8459429600229,11.7598919759401,99597342.0,Lower middle income,Middle East & North Africa,8.103791147239486,0,0
Egypt,EGY,2016,5.07462406,,62.3353502105713,6.94309086801381,55.3922593425575,70.437,20.5,8.810909,,3270.6287768197,30.2465490514505,11.4268841809995,101644589.0,Lower middle income,Middle East & North Africa,8.092737531895827,0,0
Egypt,EGY,2017,5.34661913,,62.5250399173232,7.09697045251357,55.4280694648096,70.709,19.8,9.05,356.0,2395.10333299491,42.8321343581608,9.57903662572827,103696057.0,Lower middle income,Middle East & North Africa,7.781181654214873,0,0
Egypt,EGY,2018,4.74892998,,62.4836024422364,7.26668451982911,55.2169179224072,70.974,19.1,9.310101,355.9865,2484.70315630508,45.9110196733959,7.94222279370794,105682094.0,Lower middle income,Middle East & North Africa,7.81790847719232,0,0
Egypt,EGY,2019,4.5994668,,62.1682059377755,7.44924287915129,54.7189630586242,71.213,18.4,9.577677,,2962.98892023003,41.1240171551108,7.2855611150822,107553158.0,Lower middle income,Middle East & North Africa,7.993953808190951,0,0
Egypt,EGY,2020,4.15384626,,61.7215527133255,7.58665174911614,54.1349009642094,69.79,17.8,9.852942,355.9865,3511.11381026379,32.1262555667523,7.5399018301206,109315124.0,Lower middle income,Middle East & North Africa,8.163688590984505,1,0
Egypt,EGY,2021,4.60955143,,61.1155654480444,7.63834702066039,53.477218427384,68.976,17.2,10.13612,,3827.35415374308,29.8569734808122,7.55804355330102,110957008.0,Lower middle income,Middle East & North Africa,8.249929021970582,0,1
Egypt,EGY,2022,4.70438385,,60.4614725337186,7.74772796448056,52.713744569238,71.01,16.7,10.13612,,4233.30783744856,36.9831048772713,7.26809053235575,112618250.0,Lower middle income,Middle East & North Africa,8.35073896111049,0,0
Egypt,EGY,2023,5.174486943507797,,59.7566710357047,7.93940459919248,51.8172664365122,,,,,4505.004741782906,35.22483418087131,,114535772.0,Lower middle income,Middle East & North Africa,8.412944222601908,0,0
Egypt,EGY,2024,5.228554787271401,,59.0101954565221,8.13543188265904,50.8747635738631,,,,,4795.014717957127,34.36776935294097,,116538258.0,Lower middle income,Middle East & North Africa,8.475332056751228,0,0
Egypt,EGY,2025,5.284613863821752,,58.2966196543545,8.34412428923757,49.9524953651169,,,,,5103.694105397557,33.5107045250104,,118365995.0,Lower middle income,Middle East & North Africa,8.537719890900547,0,0
Egypt,EGY,2026,5.340701653052377,,57.5442080992515,8.55299932118918,48.9912087780623,,,,,5432.244748680804,32.65363969708005,,120101175.0,Lower middle income,Middle East & North Africa,8.600107725049867,0,0
Egypt,EGY,2027,5.395774836366077,,56.689221997272,8.75542100979814,47.9338009874739,,,,,5781.94586120704,31.79657486914948,,121847617.0,Lower middle income,Middle East & North Africa,8.662495559199186,0,0
Egypt,EGY,2028,5.449361513818755,,55.6912166688037,8.94838786225645,46.7428288065473,,,,,6154.159005823101,30.93951004121891,,123608457.0,Lower middle income,Middle East & North Africa,8.724883393348506,0,0
Egypt,EGY,2029,5.501635881833931,,54.6326803393232,9.133007845028,45.4996724942952,,,,,6550.333396073527,30.082445213288565,,125373049.0,Lower middle income,Middle East & North Africa,8.787271227497826,0,0
Egypt,EGY,2030,5.552013802650517,,53.5752253067713,9.30556558304075,44.2696597237305,,,,,6972.011538719981,29.225380385357994,,127139322.0,Lower middle income,Middle East & North Africa,8.849659061647145,0,0
Egypt,EGY,2031,5.602251610074304,,52.6456266068747,9.47723213777184,43.1683944691029,,,,,7420.835239498231,28.368315557427422,,128912251.0,Lower middle income,Middle East & North Africa,8.912046895796465,0,0
Egypt,EGY,2032,5.6537311919800555,,51.8847962846022,9.65679692860874,42.2279993559935,,,,,7898.551995496245,27.51125072949708,,130695078.0,Lower middle income,Middle East & North Africa,8.974434729945798,0,0
Egypt,EGY,2033,5.707335245657303,,51.3827171511088,9.84987430155709,41.5328428495517,,,,,8407.021799041479,26.654185901566507,,132485605.0,Lower middle income,Middle East & North Africa,9.036822564095118,0,0
Egypt,EGY,2034,5.763904905278081,,51.2006605331138,10.0618142427729,41.138846290341,,,,,8948.224379589987,25.797121073636163,,134287840.0,Lower middle income,Middle East & North Africa,9.099210398244438,0,0
Egypt,EGY,2035,5.821513181499389,,51.1403142530164,10.2803602459215,40.8599540070949,,,,,9524.26691181148,24.94005624570559,,136097217.0,Lower middle income,Middle East & North Africa,9.161598232393757,0,0
Egypt,EGY,2036,5.880114101864404,,51.1658788528685,10.5052199058008,40.6606589470677,,,,,10137.392219883457,24.08299141777502,,137913263.0,Lower middle income,Middle East & North Africa,9.223986066543077,0,0
Egypt,EGY,2037,5.939995086074058,,51.2622734773817,10.7382213391038,40.5240521382779,,,,,10789.98750993716,23.225926589844676,,139738696.0,Lower middle income,Middle East & North Africa,9.286373900692396,0,0
Egypt,EGY,2038,5.9999821031576746,,51.3517719225738,10.9718971884829,40.3798747340909,,,,,11484.593664655344,22.368861761914104,,141565831.0,Lower middle income,Middle East & North Africa,9.348761734841716,0,0
Egypt,EGY,2039,6.060565915917188,,51.4356808515267,11.2093689228827,40.226311928644,,,,,12223.915136210368,21.51179693398376,,143393264.0,Lower middle income,Middle East & North Africa,9.411149568991036,0,0
Egypt,EGY,2040,6.12336585474541,,51.5379588756511,11.4609362013488,40.0770226743023,,,,,13010.830476060833,20.65473210605319,,145213654.0,Lower middle income,Middle East & North Africa,9.473537403140355,0,0
Egypt,EGY,2041,6.189044735511983,,51.6679736147955,11.7308148265967,39.9371587881988,,,,,13848.403542604578,19.797667278122617,,147018557.0,Lower middle income,Middle East & North Africa,9.535925237289675,0,0
Egypt,EGY,2042,6.25722011763685,,51.8111800001736,12.0165723070254,39.7946076931483,,,,,14739.895430325054,18.940602450192273,,148800781.0,Lower middle income,Middle East & North Africa,9.598313071438994,0,0
Egypt,EGY,2043,6.32788903626809,,51.9582612256358,12.3181897848625,39.6400714407733,,,,,15688.777166877522,18.0835376222617,,150547656.0,Lower middle income,Middle East & North Africa,9.660700905588328,0,0
Egypt,EGY,2044,6.40116112353317,,52.097446204019,12.6363645690318,39.4610816349872,,,,,16698.743227549883,17.22647279433113,,152255334.0,Lower middle income,Middle East & North Africa,9.723088739737648,0,0
Egypt,EGY,2045,6.476612499601479,,52.2138038077939,12.9684005959313,39.2454032118627,,,,,17773.72591972005,16.369407966400786,,153919189.0,Lower middle income,Middle East & North Africa,9.785476573886967,0,0
Egypt,EGY,2046,6.553317625684735,,52.2978087432598,13.3084110286344,38.9893977146254,,,,,18917.910693311467,15.512343138470214,,155535948.0,Lower middle income,Middle East & North Africa,9.847864408036287,0,0
Egypt,EGY,2047,6.632104573210096,,52.3578906854298,13.6616627684498,38.69622791698,,,,,20135.752436861327,14.65527831053987,,157114405.0,Lower middle income,Middle East & North Africa,9.910252242185607,0,0
Egypt,EGY,2048,6.715134946818728,,52.4127812967976,14.0419045789987,38.3708767177989,,,,,21431.99282264904,13.798213482609299,,158657389.0,Lower middle income,Middle East & North Africa,9.972640076334926,0,0
Egypt,EGY,2049,6.801180274507968,,52.4548703723557,14.4413228338398,38.013547538516,,,,,22811.678768418467,12.941148654678727,,160161614.0,Lower middle income,Middle East & North Africa,10.035027910484246,0,0
Egypt,EGY,2050,6.888677182971191,,52.4761232655402,14.8499737857979,37.6261494797422,,,,,24280.18208757475,12.084083826748383,,161630192.0,Lower middle income,Middle East & North Africa,10.097415744633565,0,0
Ethiopia,ETH,2000,4.36504698,3.88614988327026,101.46430009787,5.26663706782069,96.1976630300492,50.88,92.2,1.4826058,,122.269202606069,,,67411494.0,Low income,Sub-Saharan Africa,4.8062251925520165,0,0
Ethiopia,ETH,2001,4.72316694,3.7002899646759,101.754115332976,5.27689227446435,96.4772230585121,51.428,88.7,1.5565916,,118.457204255261,,,69487762.0,Low income,Sub-Saharan Africa,4.774551749821212,0,0
Ethiopia,ETH,2002,4.7126298,3.63245010375977,101.674390682263,5.27455446427606,96.3998362179868,52.085,85.1,1.6305776,,109.593813612988,,,71635517.0,Low income,Sub-Saharan Africa,4.696780927783857,0,0
Ethiopia,ETH,2003,4.89970922,,101.340739685498,5.27088201460225,96.0698576708954,52.877,81.6,1.7045635,,116.800491132777,,,73832663.0,Low income,Sub-Saharan Africa,4.760467275289199,0,0
Ethiopia,ETH,2004,4.31281853,,100.865326232135,5.27055596669157,95.5947702654432,53.735,77.9,1.7834226,,133.169812538096,,,76077206.0,Low income,Sub-Saharan Africa,4.891625099824364,0,0
Ethiopia,ETH,2005,4.10098124,,100.274720261847,5.27549894855572,94.9992213132915,54.364,74.4,1.8622817,,158.243458082465,,,78367470.0,Low income,Sub-Saharan Africa,5.0641347210384575,0,0
Ethiopia,ETH,2006,4.45757294,5.49096012115479,99.5005779580924,5.28162973305159,94.2189482250408,55.402,70.9,1.9411409,,189.345737521418,,,80703490.0,Low income,Sub-Saharan Africa,5.243574642984934,0,0
Ethiopia,ETH,2007,5.00128317,5.45112991333008,98.4515480078218,5.28322763431366,93.1683203735081,56.566,67.7,2.02,,237.146255996319,,,83103217.0,Low income,Sub-Saharan Africa,5.4686770647071645,0,0
Ethiopia,ETH,2008,4.28063869,5.40819978713989,97.173034670864,5.28755580778772,91.8854788630763,57.733,64.7,2.0575001,,316.410475118075,,,85543668.0,Low income,Sub-Saharan Africa,5.7570403425454515,0,0
Ethiopia,ETH,2009,4.6496563,4.42207002639771,95.6889158629572,5.3013464563979,90.3875694065593,58.715,61.9,2.095,,368.574712267445,,,88007636.0,Low income,Sub-Saharan Africa,5.90964343807342,0,0
Ethiopia,ETH,2010,5.46637249,4.49659013748169,93.9987555506378,5.32231052064965,88.6764450299881,59.709,59.3,2.1325,,330.619412798644,,,90538514.0,Low income,Sub-Saharan Africa,5.800967903562083,0,0
Ethiopia,ETH,2011,4.46897745,5.48576021194458,92.165961714092,5.34866838127307,86.817293332819,60.595,56.8,2.17,,343.024942351887,48.232935411689,10.3182460672537,93149970.0,Low income,Sub-Saharan Africa,5.837803162749173,0,0
Ethiopia,ETH,2012,4.5395956,5.56678009033203,90.2361319500354,5.37887075689279,84.8572611931426,61.443,54.5,2.221358,,452.101031885754,45.3979041835072,8.30218871752089,95798767.0,Low income,Sub-Saharan Africa,6.113905676726077,0,0
Ethiopia,ETH,2013,4.07506514,4.82446432113647,88.2761548188989,5.40302806752253,82.8731267513763,62.161,52.2,2.272716,,484.039833104062,41.4717870807625,8.9554736783348,98438751.0,Low income,Sub-Saharan Africa,6.18216720313197,0,0
Ethiopia,ETH,2014,4.03365517,4.79265069961548,86.3346598583257,5.4190929891968,80.9155668691289,62.927,50.1,2.324074,,549.986577082588,40.7410841498626,9.24959184376664,101115610.0,Low income,Sub-Saharan Africa,6.309893872624317,0,0
Ethiopia,ETH,2015,3.82316828,5.15336132049561,84.4571795095968,5.41394890276207,79.0432306068347,63.592,48.0,2.375432,,621.845673808133,39.6561241449515,9.01378857603043,103867135.0,Low income,Sub-Saharan Africa,6.4326919491054335,0,0
Ethiopia,ETH,2016,3.60033751,5.06151390075684,82.662242576724,5.39478565290047,77.2674569238235,64.162,46.0,2.42679,,696.195884706786,34.8990528009428,11.1344515039567,106718162.0,Low income,Sub-Saharan Africa,6.5456310642808475,0,0
Ethiopia,ETH,2017,3.45336914,5.49905061721802,80.9854260551296,5.38842935107786,75.5969967040518,64.766,44.2,2.4110367,359.0,745.632449222154,31.1036313022906,11.1092075124974,109666481.0,Low income,Sub-Saharan Africa,6.614232783376832,0,0
Ethiopia,ETH,2018,3.30371761,5.22011184692383,79.5179195732953,5.39612955081909,74.1217900224762,65.257,42.5,2.3952832,359.3747,747.968143637014,31.199374943469,10.2504816780532,112664152.0,Low income,Sub-Saharan Africa,6.617360388346983,0,0
Ethiopia,ETH,2019,3.24287128,4.48086929321289,78.2497670217938,5.41556721801467,72.8341998037791,65.741,41.0,2.37953,,828.70897229725,28.8153010070423,9.19304684825909,115737383.0,Low income,Sub-Saharan Africa,6.719869034750953,0,0
Ethiopia,ETH,2020,3.48096275,4.09056520462036,77.0532101922889,5.43384894019026,71.6193612520986,65.969,39.6,2.3910072,348.19904,905.313175805855,24.006113643482,9.12947548364366,118917671.0,Low income,Sub-Saharan Africa,6.808280934452426,1,0
Ethiopia,ETH,2021,3.2075386,4.06524896621704,75.927506543307,5.44251443212072,70.4849921111863,65.33,38.3,2.4025397,,910.947840320752,24.3450393271265,8.83582452665546,122138588.0,Low income,Sub-Saharan Africa,6.814485640209995,0,1
Ethiopia,ETH,2022,2.85274577,3.73649501800537,74.9175852176508,5.46515340367129,69.4524318139795,66.897,37.0,2.4025397,,1011.0732858233,26.5955012290858,7.36173291765571,125384287.0,Low income,Sub-Saharan Africa,6.918767704843657,0,0
Ethiopia,ETH,2023,3.845463392826954,,74.0248657156642,5.51886869123526,68.5059970244289,,,,,1172.4055582320132,20.193005800632818,,128691692.0,Low income,Sub-Saharan Africa,7.066812949726227,0,0
Ethiopia,ETH,2024,3.892878942049134,,73.2798951679715,5.59691374919611,67.6829814187754,,,,,1280.625025929299,17.96034195939501,,132059767.0,Low income,Sub-Saharan Africa,7.155103539240542,0,0
Ethiopia,ETH,2025,3.942612011782468,,72.6383993060212,5.68969926481904,66.9487000412022,,,,,1398.8337444505898,15.727678118156291,,135472051.0,Low income,Sub-Saharan Africa,7.243394128754829,0,0
Ethiopia,ETH,2026,3.993543663652925,,72.05400275235,5.79010829409009,66.26389445826,,,,,1527.9537764723814,13.495014276917573,,138902185.0,Low income,Sub-Saharan Africa,7.331684718269145,0,0
Ethiopia,ETH,2027,4.045776568889183,,71.5508638342102,5.89879387153141,65.6520699626788,,,,,1668.9922961167722,11.262350435678854,,142364797.0,Low income,Sub-Saharan Africa,7.41997530778346,0,0
Ethiopia,ETH,2028,4.09925539262627,,71.1361277800374,6.01540404287538,65.1207237371621,,,,,1823.0494452051287,9.029686594440136,,145841261.0,Low income,Sub-Saharan Africa,7.508265897297747,0,0
Ethiopia,ETH,2029,4.153259693579056,,70.7262945707812,6.13535648222215,64.5909380885591,,,,,1991.3269146871428,6.797022753202327,,149336062.0,Low income,Sub-Saharan Africa,7.596556486812062,0,0
Ethiopia,ETH,2030,4.207062328904793,,70.2410866767624,6.25402623879518,63.9870604379672,,,,,2175.1373181824106,4.564358911963609,,152855357.0,Low income,Sub-Saharan Africa,7.684847076326378,0,0
Ethiopia,ETH,2031,4.260503392874643,,69.662362602526,6.370396241283,63.291966361243,,,,,2375.9144307517968,2.3316950707248907,,156382428.0,Low income,Sub-Saharan Africa,7.773137665840665,0,0
Ethiopia,ETH,2032,4.313852263661825,,68.9951335935146,6.48617985426554,62.508953739249,,,,,2595.2243727636687,0.09903122948617238,,159923899.0,Low income,Sub-Saharan Africa,7.86142825535498,0,0
Ethiopia,ETH,2033,4.366600502873112,,68.2312853824027,6.59814318420319,61.6331421981995,,,,,2834.777826091742,-2.133632611752546,,163453315.0,Low income,Sub-Saharan Africa,7.949718844869295,0,0
Ethiopia,ETH,2034,4.4179575200554275,,67.3428758747544,6.70125772539541,60.641618149359,,,,,3096.443377935624,-4.366296452991264,,166978793.0,Low income,Sub-Saharan Africa,8.038009434383582,0,0
Ethiopia,ETH,2035,4.46810087314638,,66.3648052507503,6.79665282502555,59.5681524257247,,,,,3382.2620963493296,-6.598960294229073,,170532954.0,Low income,Sub-Saharan Africa,8.126300023897898,0,0
Ethiopia,ETH,2036,4.517296547686024,,65.3607511991372,6.88602026902306,58.4747309301142,,,,,3694.4634511702657,-8.831624135467791,,174097775.0,Low income,Sub-Saharan Africa,8.214590613412213,0,0
Ethiopia,ETH,2037,4.565484179552443,,64.3594641127581,6.96897611481694,57.3904879979412,,,,,4035.482704538222,-11.06428797670651,,177661138.0,Low income,Sub-Saharan Africa,8.302881202926528,0,0
Ethiopia,ETH,2038,4.612886012542832,,63.3739708092494,7.04693393146411,56.3270368777853,,,,,4407.979906654146,-13.296951817945228,,181235897.0,Low income,Sub-Saharan Africa,8.391171792440815,0,0
Ethiopia,ETH,2039,4.660103270029653,,62.4069242640649,7.12371776609781,55.2832064979671,,,,,4814.860644952421,-15.529615659183946,,184835111.0,Low income,Sub-Saharan Africa,8.47946238195513,0,0
Ethiopia,ETH,2040,4.708255396719137,,61.4856751537659,7.20644778322918,54.2792273705367,,,,,5259.29870853438,-17.762279500421755,,188450902.0,Low income,Sub-Saharan Africa,8.567752971469446,0,0
Ethiopia,ETH,2041,4.757944386300092,,60.6283203840549,7.29895292954502,53.3293674545099,,,,,5744.7608446545055,-19.994943341660473,,192068630.0,Low income,Sub-Saharan Africa,8.656043560983733,0,0
Ethiopia,ETH,2042,4.808777197871298,,59.8205732952981,7.39873329070315,52.421840004595,,,,,6275.033800366381,-22.22760718289919,,195695304.0,Low income,Sub-Saharan Africa,8.744334150498048,0,0
Ethiopia,ETH,2043,4.860482901491701,,59.0579063361994,7.50406563219231,51.5538407040071,,,,,6854.25386025946,-24.46027102413791,,199347986.0,Low income,Sub-Saharan Africa,8.832624740012363,0,0
Ethiopia,ETH,2044,4.912921366408728,,58.3376761321508,7.61405866031506,50.7236174718358,,,,,7486.939110692489,-26.69293486537663,,203014371.0,Low income,Sub-Saharan Africa,8.92091532952665,0,0
Ethiopia,ETH,2045,4.965855564096841,,57.6590163658803,7.72720476858902,49.9318115972913,,,,,8178.024682192987,-28.925598706615347,,206673639.0,Low income,Sub-Saharan Africa,9.009205919040966,0,0
Ethiopia,ETH,2046,5.018623830833595,,57.0144309114099,7.83929548246559,49.1751354289443,,,,,8932.901244921673,-31.158262547853155,,210337848.0,Low income,Sub-Saharan Africa,9.097496508555281,0,0
Ethiopia,ETH,2047,5.070395308828775,,56.393572026993,7.94504617813205,48.4485258488609,,,,,9757.457057481386,-33.390926389091874,,214023508.0,Low income,Sub-Saharan Africa,9.185787098069568,0,0
Ethiopia,ETH,2048,5.121317000764747,,55.801789166206,8.04539185780516,47.7563973084009,,,,,10658.12389706216,-35.62359023033059,,217710205.0,Low income,Sub-Saharan Africa,9.274077687583883,0,0
Ethiopia,ETH,2049,5.173744585387483,,55.2609049304676,8.15531568243361,47.105589248034,,,,,11641.927229188235,-37.85625407156931,,221377337.0,Low income,Sub-Saharan Africa,9.362368277098199,0,0
Ethiopia,ETH,2050,5.230209760766562,,54.7844849677914,8.29092037388252,46.4935645939088,,,,,12716.541008410477,-40.08891791280803,,225021875.0,Low income,Sub-Saharan Africa,9.450658866612486,0,0
France,FRA,2000,9.58447742,5.60021924972534,53.6919719635663,24.6040042583603,29.0879677052061,79.0560975609756,4.1,9.471429,,22340.5939516217,57.7860470318197,22.4026551978725,60918661.0,High income,Europe & Central Asia,10.014160659182107,0,0
France,FRA,2001,9.7056284,5.61780023574829,53.8263544157586,24.7954958564477,29.0308585593109,79.1585365853659,3.9,9.663571,,22331.7948343036,56.8932328560722,22.259556730345,61364377.0,High income,Europe & Central Asia,10.013766719315848,0,0
France,FRA,2002,10.02218628,5.78097534179688,53.8550812022264,24.9477711089087,28.9073100933177,79.2609756097561,3.8,9.855714,,24144.5727019529,55.1325248503102,22.857888310331,61812142.0,High income,Europe & Central Asia,10.09181490098612,0,0
France,FRA,2003,10.08283424,5.76206302642822,53.7782755676556,25.040210951183,28.7380646164726,79.1146341463415,3.6,10.047857,,29479.5222101175,52.5988822870657,23.2625915298209,62249855.0,High income,Europe & Central Asia,10.291451138916761,0,0
France,FRA,2004,10.16429329,5.54923391342163,53.7305396887409,25.1590771458885,28.5714625428524,80.1634146341463,3.5,10.24,,33644.9282220364,53.7497648292028,23.1521854419976,62707588.0,High income,Europe & Central Asia,10.423617602228447,0,0
France,FRA,2005,10.2148447,5.51722764968872,53.7054007961336,25.265680743455,28.4397200526785,80.1634146341463,3.4,10.32,,34696.3718316971,55.8228361241299,23.1175353538954,63180854.0,High income,Europe & Central Asia,10.454390402304016,0,0
France,FRA,2006,10.38566494,5.47531032562256,53.6094922053175,25.2561649414524,28.3533272638651,80.8121951219512,3.3,10.445,,36431.5658906555,57.8692775292673,22.7854420708586,63622342.0,High income,Europe & Central Asia,10.503190872626895,0,0
France,FRA,2007,10.31564426,5.30452871322632,53.6180524618417,25.2890466951257,28.329005766716,81.1121951219512,3.2,10.57,,41486.1907828787,58.1525611309659,22.4734674757104,64016890.0,High income,Europe & Central Asia,10.633115898624695,0,0
France,FRA,2008,10.50084686,5.38727569580078,53.8644415960553,25.4630170062984,28.4014245897569,81.2146341463415,3.2,10.65,,45464.8181385158,59.1797928411748,22.5895511441534,64375116.0,High income,Europe & Central Asia,10.724694078119368,0,0
France,FRA,2009,11.28756237,5.66921901702881,54.2446958152522,25.6976738947315,28.5470219205207,81.4146341463415,3.1,10.63,,41728.0884164132,52.1991123027613,24.0880419778451,64706436.0,High income,Europe & Central Asia,10.638929764159013,0,0
France,FRA,2010,11.22560215,5.64279174804688,54.591548563142,25.9439893809411,28.6475591822009,81.6634146341463,3.1,10.78,513.5843,40694.8211697025,56.587555247796,23.9798091765185,65026211.0,High income,Europe & Central Asia,10.61385611934683,0,0
France,FRA,2011,11.18497562,5.48011541366577,55.2764053631323,26.4831239219727,28.7932814411597,82.1146341463415,3.1,10.85,,43929.7840873812,60.6056354816406,23.7010905265759,65340830.0,High income,Europe & Central Asia,10.690347822033576,0,0
France,FRA,2012,11.29740047,5.48835611343384,56.2934642722207,27.3249374613418,28.9685268108788,81.9682926829268,3.1,10.94,,40863.5814412333,61.6589570771102,23.9564328020669,65657659.0,High income,Europe & Central Asia,10.617994516053528,0,0
France,FRA,2013,11.39591122,5.4928936958313,57.1679224697779,28.1795459733674,28.9883764964105,82.219512195122,3.1,11.08,,42669.1795111893,61.8192338733962,24.0757206386355,65997932.0,High income,Europe & Central Asia,10.661232147292914,0,0
France,FRA,2014,11.52531433,5.48920440673828,58.0626367615727,29.0643577099352,28.9982790516375,82.719512195122,3.1,11.23,,43148.0459288416,62.1992669379507,24.081442589149,66312067.0,High income,Europe & Central Asia,10.672392409943663,0,0
France,FRA,2015,11.43985462,5.44642734527588,58.9738911271226,29.9691649530843,29.0047261740383,82.3219512195122,3.2,11.33,,36702.4323733379,63.5046871956484,23.7757617692292,66548272.0,High income,Europe & Central Asia,10.510598309049092,0,0
France,FRA,2016,11.49048996,5.40805816650391,59.6623497311224,30.7903475113013,28.8720022198211,82.5731707317073,3.2,11.35,,37024.2157133669,63.3427564383351,23.7569423186251,66724104.0,High income,Europe & Central Asia,10.519327456288199,0,0
France,FRA,2017,11.37063789,5.45160007476807,60.2613491660523,31.5247668711496,28.7365822949027,82.5756097560976,3.3,11.41,506.0,38687.1626407164,65.3958481559711,23.7013842025535,66918020.0,High income,Europe & Central Asia,10.563263109278209,0,0
France,FRA,2018,11.21033764,5.40716981887817,60.8249786780729,32.2283943292714,28.5965843488015,82.6756097560976,3.3,11.509999,505.9193,41418.1766484844,66.8022607812266,23.3500758354509,67158348.0,High income,Europe & Central Asia,10.631475112939684,0,0
France,FRA,2019,11.09938431,5.35443019866943,61.339333625721,32.9295024945655,28.4098311311555,82.8268292682927,3.3,11.61,,40408.2848574751,66.4289771741449,23.0348422675243,67382061.0,High income,Europe & Central Asia,10.606790113654695,0,0
France,FRA,2020,12.07226849,5.65981006622314,61.777215608517,33.5646318689425,28.2125837395745,82.1756097560976,3.3,11.687574,510.2606,39169.8606000707,58.8388907240647,24.8398357365701,67601110.0,High income,Europe & Central Asia,10.575662867809294,1,0
France,FRA,2021,12.29229355,5.43038988113403,62.0639435685389,34.1156814854036,27.9482620831353,82.3243902439024,3.4,11.765668,,43725.0999521245,63.788482630872,24.3515984176563,67842811.0,High income,Europe & Central Asia,10.685677585810422,0,1
France,FRA,2022,11.8819046,,62.3607658045045,34.708428013942,27.6523377905626,82.1292682926829,3.4,11.765668,,41082.8119320747,75.7901436111221,23.8613635807316,68065015.0,High income,Europe & Central Asia,10.623345111847765,0,0
France,FRA,2023,12.137475996422827,,62.6913590841452,35.3839758623752,27.3073832217701,,,,,47614.63591142523,67.87927021436894,,68287487.0,High income,Europe & Central Asia,10.770895470088888,0,0
France,FRA,2024,12.25601365597789,,63.0036568919136,36.0997061996498,26.9039506922638,,,,,48655.69285144314,68.51360531516048,,68386000.0,High income,Europe & Central Asia,10.792524097241909,0,0
